date|text|time
07 Feb 2013|Accumulate Bharti Airtel; target Rs 350: KRChoksey|11.30 am
05 Feb 2013|Enter Bharti Airtel around Rs 318-322, says Kapoor|6.15 pm
05 Feb 2013|Bharti Airtel to buy Alcatel-Lucent stake in India JV|2.23 pm
05 Feb 2013|Bharti Airtel acquires balanced equity stake in ALMNSIL|2.06 pm
05 Feb 2013|Angel Broking neutral on Bharti Airtel|12.53 pm
04 Feb 2013|Airtel launches voice based portal for value added services|2.09 pm
04 Feb 2013|Short BHEL, Bharti Airtel: Nomura|12.20 pm
04 Feb 2013|Bharti Airtel can test Rs 340: Sukhani|11.26 am
02 Feb 2013|N. Kumar retires from Bharti Airtel|11.41 am
01 Feb 2013|Bharti's Africa EBITDA estimates need to be trimmed: JM Fin|1.31 pm
01 Feb 2013|Sanjay Chawla bullish on Bharti Airtel|1.11 pm
01 Feb 2013|Bharti Q3 profit falls 61% QoQ to Rs 284 cr; shares drop|12.26 pm
01 Feb 2013|Bharti Airtel hopes to issue bonds upto $1bn in FY13: Exec|11.22 am
01 Feb 2013|Bharti Q3: Analysts expect profit to grow 3% at Rs 745cr|9.00 am
30 Jan 2013|Manoj Kohli to become Airtel MD to revive mobile business|7.25 pm
30 Jan 2013|Bharti Airtel board meeting on Feb 01, 2013|12.04 pm
29 Jan 2013|Bharti Airtel bids for Myanmar licence: Sources|9.32 pm
29 Jan 2013|Airtel bids for licence in Myanmar|4.42 pm
29 Jan 2013|Enter Bharti Airtel: Sudarshan Sukhani|9.43 am
24 Jan 2013|Budget 2013-14: Telcos seek infrastructure status, lower levies for sector|9.54 pm
24 Jan 2013|Consumers should be offered lowest mobile call rates: Sibal|9.07 pm
24 Jan 2013|EGoM discusses removing curbs on No of spectrum bids|8.21 pm
24 Jan 2013|Bharti Airtel can touch Rs 390-395: Hemant Thukral|10.01 am
23 Jan 2013|Bharti group to expand in Africa: Sunil Mittal|10.50 pm
23 Jan 2013|Bharti Airtel raises call prices, rivals seen following|4.28 pm
23 Jan 2013|Buy Bharti Airtel, Idea Cellular: Sukhani|4.19 pm
23 Jan 2013|Airtel price hike: Discount cut positive, says Ambit Cap|1.26 pm
23 Jan 2013|Bharti Airtel raises voice call prices as rising costs hurt|11.12 am
23 Jan 2013|Bharti Airtel raises voice call prices; shares soar|10.55 am
20 Jan 2013|Govt estimates Rs 9500cr revenue from sale of CDMA spectrum|3.51 pm
18 Jan 2013|Sukhani upbeat on telecom|3.11 pm
18 Jan 2013|Buy Bharti 360 call at around Rs 6, says VK Sharma|9.59 am
17 Jan 2013|Karbonn Mobiles ties up with Bharti Airtel for data plans|2.22 pm
16 Jan 2013|Telcos need to avoid silly competition on rates: Airtel|9.34 pm
16 Jan 2013|Buy Bharti Airtel, Idea Cellular, Rel Comm: Sukhani|3.55 pm
16 Jan 2013|GSM subscribers down 6.62 m to 657.16 m in Dec: COAI|3.49 pm
16 Jan 2013|Book profits in Bharti Airtel, Idea, RCom: Kulkarni|3.02 pm
16 Jan 2013|Bharti Airtel can touch Rs 450: Sukhani|2.48 pm
16 Jan 2013|Bharti Airtel Q3 results on Feb 01, 2013|1.29 pm
16 Jan 2013|Book profits in Idea Cellular: Atul Badkar|11.18 am
16 Jan 2013|Idea Cellular has target of Rs 132: Anil Manghnani|10.56 am
15 Jan 2013|Bharti Airtel may rally to Rs 380: Sukhani|6.00 pm
15 Jan 2013|Sanjay Kapoor resigns from Airtel; Vittal new CEO|4.41 pm
15 Jan 2013|Bullish on Spicejet; upbeat on Yes Bank Q3 result: Tulsian|4.26 pm
15 Jan 2013|Bharti Airtel announces senior level organizational changes|3.17 pm
15 Jan 2013|Bharti Airtel has target at Rs 360, says Bothra|2.51 pm
13 Jan 2013|TRAI says existing tariff regime to continue|5.31 pm
13 Jan 2013|Cognisance of spectrum charges in NDA regime on Monday|2.08 pm
11 Jan 2013|BNP raises Bharti Airtel to 'buy', cuts Reliance Comm|1.18 pm
11 Jan 2013|Telecom wireless traffic expected to grow 3% QoQ: MOSt|12.18 pm
10 Jan 2013|Airtel,Voda asked to pay Rs 3800 cr as one-time fee in Jan|10.17 pm
10 Jan 2013|Bharti, Idea dive on one-time fee demand from DoT|2.36 pm
09 Jan 2013|Data services to cost up to 30% more|5.50 pm
08 Jan 2013|Bharti Airtel Q3 PAT seen up 26% at Rs 910cr: Angel|12.39 pm
08 Jan 2013|Angel expects telecom revenue growth to be modest|12.26 pm
07 Jan 2013|EGoM decides 30%-lower 2G auction price; Idea at 52-wk high|12.13 pm
06 Jan 2013|TDSAT to decide on Loop's plea against Airtel on SMS pact|12.54 pm
04 Jan 2013|Buy Bharti Airtel, Infosys, RIL: Sukhani|3.40 pm
04 Jan 2013|Buy Idea Cellular, says Sudarshan Sukhani|10.54 am
03 Jan 2013|Bharti Airtel has target of Rs 425: Suresh Mahadevan|10.13 am
02 Jan 2013|Bajaj Auto top pick in auto space, says Sukhani|7.41 pm
31 Dec 2012|Bharti Infratel rebounds on addition in FTSE largecap index|12.45 pm
31 Dec 2012|Buy Wipro, Bharti Airtel: Sukhani|9.11 am
28 Dec 2012|Buy Bharti Airtel, Idea Cellular, Reliance Comm: Sukhani|7.54 pm
28 Dec 2012|Year 2013: 11 stocks that can give you handsome returns |5.00 pm
28 Dec 2012|Bharti Airtel a top pick: Mithil Pradhan|10.04 am
28 Dec 2012|Bharti Airtel dives 1% on likely weak listing of tower arm|9.35 am
27 Dec 2012|Buy Bharti Airtel Jan Fut; target of Rs 320: IIFL|12.09 pm
26 Dec 2012|Bharti Airtel looks very strong, says Sukhani|7.33 pm
24 Dec 2012|Short Bharti Airtel, says Sudarshan Sukhani|10.29 am
22 Dec 2012|Suicide bombers attack Airtel office in Nigeria|4.26 pm
21 Dec 2012|Airtel, Voda charged in spectrum allocation in NDA regime|7.36 pm
21 Dec 2012|Bharti Airtel may slip to Rs 290, says SP Tulsian|6.10 pm
21 Dec 2012|Bharti falls on speculation over possible CBI charges|2.16 pm
20 Dec 2012|Hold Bharti Airtel; target of Rs 360-380: Sharmila Joshi|4.50 pm
18 Dec 2012|GSM subscribers down over 9m to 663.78m in Nov: COAI|3.15 pm
18 Dec 2012|Buy Voltas; Bharti Airtel may slip: Sukhani|11.54 am
17 Dec 2012|JSPL, Sesa Goa look good for day trading: Sukhani|4.31 pm
17 Dec 2012|Short sell HDFC Bank, Axis Bank: Sukhani|3.59 pm
14 Dec 2012|Cartelisation charge: TDSAT asks response from Voda, Airtel|7.48 pm
14 Dec 2012|Buy Tata Motors, says Manghnani|10.56 am
14 Dec 2012|Go long in Bharti Airtel, says Sukhani|9.39 am
14 Dec 2012|Super Six stocks you can bet on Dec 14|9.07 am
13 Dec 2012|Indian cos invest USD 2.31 billion overseas in November|8.35 pm
13 Dec 2012|Cabinet approves cut in reserve price of unsold airwaves|7.36 pm
12 Dec 2012|Telecom subscriber base declines in Oct, loses 2.5m users|8.26 pm
10 Dec 2012|SC directs Airtel to reconnect SMS services to Aircel|9.26 pm
10 Dec 2012|Jet Airways`s chart looks attractive, says Sukhani|6.13 pm
10 Dec 2012|Bharti Airtel may slip to Rs 300: Karvy|2.56 pm
08 Dec 2012|Know Your Investment: 11 short-term picks for good returns|12.15 pm
07 Dec 2012|Bharti Infratel looking at acquisition opportunities|9.39 pm
07 Dec 2012|EGoM decides to cut base reserve price by 30% in 4 circles|6.32 pm
04 Dec 2012|Exit Bharti Airtel: Sukhani|3.57 pm
03 Dec 2012|Exit Bharti Airtel on rally: Phani Sekhar|3.14 pm
02 Dec 2012|2G auctions: Winners of spectrum pay up Rs 1,700cr to govt|12.46 pm
30 Nov 2012|Telenor 2008 licence fee may not be adjusted in new payment|10.30 pm
30 Nov 2012|Bharti Infratel IPO opens on Dec 11; price band Rs 210-240|11.30 am
29 Nov 2012|Expert tips: 9 stocks that you can buy now|9.47 am
27 Nov 2012|Bharti Airtel, Idea Cellular marketperformer: Amar Ambani|7.48 pm
27 Nov 2012|Book profit in Bharti Airtel, says Sukhani|7.41 pm
27 Nov 2012|Buy Bharti Airtel; target Rs 340, SL Rs 312: Harchekar|2.32 pm
27 Nov 2012|RBI relaxes borrowing rules for mobile auction winners|8.45 am
26 Nov 2012|Top telcos petition PM on one-time levy on spectrum|7.59 pm
26 Nov 2012|Spectrum EGoM to meet on November 29: Sources|7.12 pm
25 Nov 2012|Airtel,Voda & Idea want part of CDMA spectrum for GSM tech|11.17 am
23 Nov 2012|Know Your Investment: Stocks you can bet on next week|8.32 pm
23 Nov 2012|Communications industry growing at 31% annually: Govt|2.00 pm
23 Nov 2012|See 15-20% gains in Bharti Airtel: PN Vijay|11.43 am
23 Nov 2012|Wal-Mart India unit suspends CFO, others|10.50 am
23 Nov 2012|Pharma pricing policy to hurt Cipla, Ranbaxy, Lupin: Vijay |10.34 am
23 Nov 2012|Bharti Infratel IPO likely in December; Bharti Airtel gains|9.48 am
23 Nov 2012|Expert views: Trading tips on 10 largecap stocks|9.24 am
23 Nov 2012|Super Six short term picks for Nov 23|9.08 am
22 Nov 2012|GSM operators add 240,000 subscribers in Oct: COAI |10.31 pm
22 Nov 2012|2G auctions: Spectrum winners will have to pay by December 1|8.25 pm
22 Nov 2012|Buy Bharti Airtel, says Sudarshan Sukhani|10.54 am
21 Nov 2012|Hold Bharti Airtel; target of Rs 330-335: Agarwal|2.33 pm
21 Nov 2012|Sell Reliance Communications: Sukhani|1.30 pm
21 Nov 2012|Hold Bharti Airtel; target of Rs 340: Sharekhan|12.26 pm
20 Nov 2012|Bharti Airtel a good investment bet, says Bhamre|9.30 am
19 Nov 2012|Bharti Airtel may rally to Rs 350, says PN Vijay|6.50 pm
19 Nov 2012|Bharti Airtel has resistance at Rs 320-325: Sukhani|4.14 pm
19 Nov 2012|Airtel completes network transformation across African ops|3.44 pm
19 Nov 2012|Airtel completes network transformation in Africa|3.40 pm
19 Nov 2012|Bharti Airtel gain on tariff hike hopes|2.46 pm
19 Nov 2012|Buy Bharti Airtel on dips: Vibhav Kapoor|12.00 pm
19 Nov 2012|See 20-25% upside in Bharti Airtel: UBS India|10.32 am
16 Nov 2012|Buy IndusInd Bank with a target of Rs 418: Parikh|6.25 pm
16 Nov 2012|Buy Bharti Airtel, Idea Cellular: Sukhani|6.09 pm
16 Nov 2012|Buy Bharti Airtel, Idea Cellular: Sukhani|12.19 pm
16 Nov 2012|Bharti Airtel, Idea up close to 2% after BoAML upgrade|10.55 am
15 Nov 2012|Deferred payments for spectrum may get govt minimal revenue|7.30 pm
15 Nov 2012|Telecom stocks surge up to 5% after 2G auction flop-show|7.17 pm
15 Nov 2012|Bharti Airtel has resistance around Rs 300: SP Tulsian|5.09 pm
15 Nov 2012|Sukhani upbeat on Bharti Airtel|4.46 pm
15 Nov 2012|Bharti Airtel can go upto Rs 330: Agarwal|4.25 pm
15 Nov 2012|Bullish on NBFCs, not positive on telecom stocks: Tulsian|3.42 pm
15 Nov 2012|Reduce Bharti Airtel; target of Rs 245: Emkay|3.00 pm
15 Nov 2012|Airtel African customers not to pay roaming charge in India|2.41 pm
15 Nov 2012|2G auction: Spectrum tally and what winners have to pay|11.38 am
15 Nov 2012|6 trading stocks for short term gain|9.05 am
14 Nov 2012|2G spectrum auction flops; gets a meagre Rs 9,407 cr|10.02 pm
14 Nov 2012|2G auction: Bihar circle in demand on Day 2|3.24 pm
12 Nov 2012|2G auction: Eight round to continue on Oct 14|10.19 pm
12 Nov 2012|Brighten up your portfolio: 5 stocks for a Happy Diwali|5.55 pm
12 Nov 2012|Motilal Oswal neutral on Bharti Airtel|2.42 pm
09 Nov 2012|GSM auction may see govt collecting Rs 7k cr: JM Financial|3.32 pm
09 Nov 2012|Telecom firms allowed to raise ECBs to pay for 2G spectrum|1.37 pm
08 Nov 2012|Telecom industry needs to hike call rates: Bharti Airtel|3.38 pm
08 Nov 2012|Buy Bharti Airtel; target of Rs 322: KRChoksey|3.00 pm
08 Nov 2012|One-time fee indicates auction is poor fundraiser: Ambit|2.24 pm
08 Nov 2012|Spectrum fee: See no material impact on stocks, says IIFL|2.17 pm
08 Nov 2012|Cabinet approves $5.7 bn mobile airwave surcharge|11.42 am
08 Nov 2012|Here's how you should paly GAIL, Tata Motors post results|9.57 am
07 Nov 2012|ASG to offer opinion on CBI prosecuting Airtel & Voda|4.21 pm
07 Nov 2012|Malkan upbeat on Adani Ent, Raymond, Bharti Airtel|3.11 pm
07 Nov 2012|Bharti Airtel turns negative; one-off boosts profits|3.02 pm
07 Nov 2012|Investment now coming to fruition: Bharti Airtel|12.44 pm
07 Nov 2012|Bharti Airtel Q2 net falls 5.4% to Rs 721 cr|12.04 pm
07 Nov 2012|Ambuja Cements, Bharti Airtel may see good upmove: Sukhani|11.29 am
07 Nov 2012|Bharti Airtel net falls 29.8%, more than expected|10.00 am
06 Nov 2012|Five firms to bid for telecom spectrum on Nov 12|9.15 pm
06 Nov 2012|Bharti Airtel Q2 PAT seen up 9% to Rs 831 cr|7.04 pm
06 Nov 2012|Aluminium disappoints; bet on Cipla, Motherson: Tulsian|4.48 pm
05 Nov 2012|Bharti Airtel, Container Corp technical picks: SPA Research|12.00 pm
02 Nov 2012|Tribunal rejects telco pleas against TRAI regulation on VAS|9.49 pm
02 Nov 2012|900MHz auction between Nov'12 to May'13: Telecom Secy|5.09 pm
02 Nov 2012|Book profits in M&M, says Sudarshan Sukhani|3.11 pm
02 Nov 2012|Exit Bharti Airtel on bounce, says Sharmila Joshi|1.58 pm
02 Nov 2012|Bharti Airtel may test Rs 300: Sudarshan Sukhani|9.14 am
01 Nov 2012|Spectrum refarming: Cos can keep 2.5Mhz by paying mkt price|5.10 pm
01 Nov 2012|Bharti Airtel looks good in telecom space: Anand Tandon|4.44 pm
01 Nov 2012|Atul Badkar bullish on Bharti Airtel, Infosys|9.52 am
31 Oct 2012|Call for hike in telecom tariffs: Bharti Airtel|5.12 pm
31 Oct 2012|Airtel launches network experience centre at Manesar|4.55 pm
31 Oct 2012|Terror attacks, floods damage 85 Airtel Nigeria cell sites|12.29 pm
31 Oct 2012|Sell Adani Port, says Sudarshan Sukhani|8.59 am
30 Oct 2012|EGoM likely to discuss spectrum refarming issue on Nov 1|9.53 pm
29 Oct 2012|DoT issues list of pre-qualified bidders at 2G auction |8.36 pm
28 Oct 2012|Bharti in talks with WalMart for front-end stores|12.23 pm
24 Oct 2012|'Airtel, Infosys, TCS among most sought after employers'|3.02 pm
23 Oct 2012|Sebi to decide on Bharti Airtel case in three months: SAT|9.53 pm
22 Oct 2012|Airtel world's fourth largest mobile operator: Report|9.00 am
21 Oct 2012|Bharti Airtel world's fourth largest operator: Report|6.09 pm
20 Oct 2012|Rangebound market: Get expert advice to trade next week|11.54 am
19 Oct 2012|Participation in 2G auction along predictable line: Experts|6.52 pm
19 Oct 2012|2G auction application: Rel Comm, Sistema, RIL abstain|5.22 pm
19 Oct 2012|Bharti Airtel to bid in spectrum auction: Source|2.56 pm
19 Oct 2012|IDFC can go upto Rs 164, Buy Bajaj Auto: Parikh|2.48 pm
18 Oct 2012|Panel recommends extra surcharge for mobile operators|10.16 pm
18 Oct 2012|One-time fee on telcos with spectrum beyond 6.2MHz|9.36 pm
18 Oct 2012|EGoM defers decision on spectrum refarming|7.22 pm
18 Oct 2012|Short Bharti Airtel above Rs 270, says Harchekar|2.20 pm
18 Oct 2012|Bharti Airtel, Idea hit by 900 mega hertz concerns|11.52 am
18 Oct 2012|Spectrum refarming: EGoM to consider telcos' concerns today|11.32 am
17 Oct 2012|Telecom Comm for refarming entire spectrum in 900 Mhz band|5.31 pm
16 Oct 2012|Expect rally in Bharti Airtel to Rs 280: Kulkarni|2.49 pm
16 Oct 2012|Aircel to scale down ops in 5 states, Bharti Airtel to gain|2.11 pm
15 Oct 2012|Baliga bullish on private sector banks|7.12 pm
15 Oct 2012|RIL: Performance in line with expectations: Tulsian|5.48 pm
15 Oct 2012|Telecom bodies ask govt to reconsider one-time fee proposal|5.16 pm
15 Oct 2012|DoT likely to slap showcause notice to Bharti Airtel|10.00 am
15 Oct 2012|Pantaloon Retail may slip to Rs 160: Sukhani|8.49 am
12 Oct 2012|GSM operators lose 1.9m subscribers in Sept: COAI|2.20 pm
12 Oct 2012|Bharti Airtel loses nearly 1m mobile customers in Sept|12.02 pm
10 Oct 2012|Battered Indian insurers need more than FDI|8.30 am
09 Oct 2012|Bharti, Idea fall on airwave surcharge concerns|2.26 pm
08 Oct 2012|Buy Bharti Airtel around Rs 240-245: Baliga|7.13 pm
08 Oct 2012|Long term investor can buy telecom stocks: Sukhani|5.01 pm
08 Oct 2012|Avoid Bharti and Idea: Tulsian |4.38 pm
08 Oct 2012|HDFC may slip to Rs 710-715: Hemant Thukral|11.01 am
08 Oct 2012|Short Apollo Tyres, says Sukhani|10.43 am
04 Oct 2012|Add Bharti Airtel in your portfolio: Tandon|5.47 pm
04 Oct 2012|Cairn India may slip below Rs 320: Sukhani|9.56 am
03 Oct 2012|Asergis moves TDSAT against Airtel|8.39 pm
01 Oct 2012|Bharti Airtel moves HC, challenges DoT's show cause notice|8.41 pm
29 Sep 2012|Walmart's backend experience to help India biz, says Price|1.51 pm
28 Sep 2012|Govt likely to ask telcos to stop 3G roaming pacts|11.52 am
27 Sep 2012|SC verdict on 2G Prez reference: Key takeaways |3.41 pm
27 Sep 2012|SC reply to Presidential Reference: What you need to know|3.16 pm
27 Sep 2012|Auction for telecom spectrum, not all natural resources: SC|3.01 pm
26 Sep 2012|TDSAT sets aside Rs 50 cr penalty imposed on Bharti Airtel|8.10 pm
26 Sep 2012|Bharti Airtel, Idea fall; rally seen unjustified|3.32 pm
25 Sep 2012|Govt considering show-cause notices over 3G roaming pacts|8.22 pm
25 Sep 2012|BHEL, REC, Bharti has potential to go much higher: Sukhani|12.07 pm
24 Sep 2012|Buy Bharti Airtel, says Sudarshan Sukhani|1.44 pm
24 Sep 2012|Bharti Airtel may slip to Rs 260: Anil Manghnani|10.34 am
20 Sep 2012|GSM, CDMA bodies move TDSAT against VAS procedures|7.02 pm
18 Sep 2012|Bharti Airtel can touch Rs 295: Bhamre|10.14 am
17 Sep 2012|Tech Mahindra set to buy stake in Comviva: Sources|12.52 pm
14 Sep 2012|Bharti, Vodafone India subscribers fall after clean-up|7.42 pm
14 Sep 2012|Bharti Airtel not to participate in proposed Bharti Infratel IPO |2.13 pm
11 Sep 2012|Walmart plans 3-5 more India wholesale stores|5.36 pm
11 Sep 2012|BHEL has support at Rs 185-190: Siddharth Bhamre|10.30 am
11 Sep 2012|Bharti Airtel can move to Rs 285-290: Sukhani|8.54 am
06 Sep 2012|Bharti Airtel may see further decline: Mohindar|2.26 pm
06 Sep 2012|ITC will correct, buy Bharti Airtel: Sukhani|1.23 pm
06 Sep 2012|Sell Tata Motors, BHEL: Lancelot D Cunha|12.12 pm
06 Sep 2012|BHEL has support at Rs 190: Sukhani|9.47 am
06 Sep 2012|Super Six trading ideas for the day|9.10 am
06 Sep 2012|Bull's eye: Buy Bharti, Sun TV, short Tata Motors, BHEL|8.15 am
05 Sep 2012|Bharti Airtel can go upto Rs 270: SP Tulsian|5.12 pm
05 Sep 2012|Avoid Tata Steel, JSPL and SAIL: Tulsian|4.02 pm
05 Sep 2012|Buy Bharti Airtel: Sukhani|2.59 pm
05 Sep 2012|Buy Bharti Airtel with a target of Rs 270: Panda|1.23 pm
04 Sep 2012|Airtel, S Africa's Sanlam tie up for financial services|5.16 pm
04 Sep 2012|Short RIL, Bharti Airtel: Sukhani|12.54 pm
03 Sep 2012|Buy Bharti Airtel, says Sudarshan Sukhani|10.47 am
03 Sep 2012|Bharti Airtel can go down to Rs 225: Anu Jain|10.30 am
03 Sep 2012|Buy Bharti Airtel, Radico Khaitan: Lancelot D Cunha|10.12 am
03 Sep 2012|Bull's eye: Buy PFC, Colgate; short Tata Steel, SCI|8.15 am
31 Aug 2012|CCI okays merger of 4 BWA entities of Qualcomm-Bharti|7.54 pm
30 Aug 2012|TDSAT allows Airtel's plea against TTSL|9.04 pm
30 Aug 2012|Govt receives Rs 28,837.28 cr as licence fee from telcos|8.49 pm
30 Aug 2012|Buy SKS Microfinance, Bharti Airtel: Baliga|10.40 am
29 Aug 2012|Vishal Kshatriya bets on Bank Nifty|3.54 pm
28 Aug 2012|Govt ready; 2G auction to be successful: R Chandrashekhar|6.25 pm
28 Aug 2012|Buy Bharti Airtel, says Saurabh Mukherjea|10.17 am
27 Aug 2012|Hold Bharti Airtel, may rally to Rs 260: Bothra|2.21 pm
24 Aug 2012|Bharti Airtel shortlists banks for tower arm IPO - sources|7.22 pm
24 Aug 2012|SP Tulsian positive on Bharti Airtel|10.35 am
23 Aug 2012|Buy Ranbaxy, sell Bharti Airtel: Mehta|5.17 pm
23 Aug 2012|Exit Bharti Airtel: Joshi|4.41 pm
23 Aug 2012|Buy MTNL, Indian Hotel: Parag Doctor|12.29 pm
23 Aug 2012|Buy Bharti Airtel, says Ambareesh Baliga|10.47 am
23 Aug 2012|Bull's eye: Buy Ranbaxy, Hexaware, MTNL, Fame India|8.15 am
22 Aug 2012|Bharti sells Centrum Learning to Everonn|8.42 pm
22 Aug 2012|Bharti Airtel top pick in telecom space: Tandon|7.42 pm
22 Aug 2012|Buy Bharti Airtel at around Rs 245: Sukhani|7.30 pm
22 Aug 2012|Exit Bharti Airtel, buy NMDC: Sukhani|12.33 pm
22 Aug 2012|Bharti Airtel may slip to Rs 232: Anil Manghnani|11.24 am
21 Aug 2012|Bharti Airtel has strong support around Rs 250: Sukhani|7.10 pm
21 Aug 2012|Morgan Stanley downgrades Bharti Airtel|1.12 pm
17 Aug 2012|Buy Bharti Airtel around Rs 250: Sukhani|6.27 pm
16 Aug 2012|Go long in SBI, Bharti Airtel: MF Global|10.37 am
14 Aug 2012|Go long on Bharti Airtel, Idea Cellular: Sukhani|6.07 pm
14 Aug 2012|Hold Bharti Airtel; target of Rs 306: Emkay|12.19 pm
14 Aug 2012|Buy Bharti Airtel for long term: PN Vijay|10.21 am
14 Aug 2012|Here's why you should shun SBI, DLF, Tata Steel now|10.10 am
13 Aug 2012|Short Bharti Airtel, says Sudarshan Sukhani|10.33 am
10 Aug 2012|SP Tulsian`s view on SBI|5.27 pm
10 Aug 2012|Buy Tata Motors around Rs 220- 222: SP Tulsian|5.23 pm
10 Aug 2012|Bharti Airtel a good defensive bet: Dilip Bhat|5.20 pm
10 Aug 2012|Buy Bharti Airtel; target of Rs 322: KRChoksey|12.39 pm
10 Aug 2012|Bharti Airtel has target of Rs 232: Manghnani|10.25 am
09 Aug 2012|Avoid Apollo Tyres, says Sukhani|6.58 pm
09 Aug 2012|Sunil Mittal's full-year pay dips 22% to Rs 21.3 cr|6.32 pm
09 Aug 2012|Sharmila Joshi's view on Bharti Airtel, GVK Power|3.31 pm
09 Aug 2012|Edelweiss lists 4 stocks you should bet on post results|1.30 pm
09 Aug 2012|Buy Bharti Airtel at lower levels: Baliga|10.55 am
09 Aug 2012|Buy Bharti Airtel around Rs 260-265: PN VIjay|10.39 am
08 Aug 2012|Bharti Airtel crosses 200m customer milestone in India|8.28 pm
08 Aug 2012|Africa ops may take more time to earn $5bn revenue: Airtel|6.20 pm
08 Aug 2012|Bharti Airtel may continue to underperform: Mehta|6.14 pm
08 Aug 2012|Buy Coal India at around Rs 320-330: Thunuguntla|4.21 pm
08 Aug 2012|Bharti says may take more time to hit Africa targets|2.56 pm
08 Aug 2012|Avoid Bharti Airtel, may decline to Rs 250: Kulkarni|2.32 pm
08 Aug 2012|Hold Bharti Airtel with a target of Rs 400: Sukhani|11.28 am
08 Aug 2012|Bharti's nos disappoint; bearish on Indian telcos: Nomura|11.17 am
08 Aug 2012|Expect some pressure on Bharti Airtel's stock: IDFC|10.36 am
08 Aug 2012|Sell Bharti Airtel; target of Rs 260: Nirmal Bang|9.46 am
08 Aug 2012|Bharti Airtel Q1 net falls 24% to Rs 762 cr QoQ|9.37 am
07 Aug 2012|Buy Bharti Airtel around Rs 294: Baliga|6.28 pm
07 Aug 2012|Bharti Airtel Q1: Analysts see PAT to grow 7% at Rs 1075 cr|5.37 pm
06 Aug 2012|Consolidation important in Sri Lankan telecom mkt: Mittal|8.05 pm
06 Aug 2012|Bharti Airtel can give 15-20% upside: Diwan|6.22 pm
03 Aug 2012|2G spectrum: Industry says call rates to go up by 30p/min|9.36 pm
02 Aug 2012|6 trading stocks for short term gain|9.04 am
01 Aug 2012|Bharti Airtel fixes book closure for AGM & Dividend from August 18 to Sept 06|11.00 am
30 Jul 2012|Buy Bharti Airtel, ACC, says Sukhani|8.50 am
26 Jul 2012|TDSAT reserves order on plea to cancel TTSL,TTML licences|7.47 pm
26 Jul 2012|Bharti Airtel can touch Rs 325-330: Baliga|10.25 am
24 Jul 2012|Avoid Reliance Communication: Sukhani|2.31 pm
23 Jul 2012|TDSAT adjourns hearing on COAI plea against TTSL, TTML|4.58 pm
23 Jul 2012|Prefer Bharti Airtel to Rel Comm: Sukhani|10.31 am
20 Jul 2012|Buy BHEL, Bharti Airtel on dip: Sukhani|10.15 am
18 Jul 2012|Foreign investment by Indian cos at $3.53bn in Jun|9.13 pm
18 Jul 2012|Exit Bharti Airtel on any rally: Sukhani|3.12 pm
18 Jul 2012|Buy Tata Comm on dips: Manghnani|11.01 am
18 Jul 2012|Ajay Srivastava's view on Bharti Airtel|10.52 am
18 Jul 2012|Buy Idea Cellular 85 Call, says VK Sharma|9.53 am
16 Jul 2012|Bharti Airtel, Idea Cellular look good: Sukhani|5.58 pm
16 Jul 2012|Buy Bharti Airtel; Sesa Goa good for long term: Sukhani|3.05 pm
16 Jul 2012|Thunuguntla's view on Bharti Airtel|2.29 pm
16 Jul 2012|Check out: Super Six stocks for July 16|8.56 am
10 Jul 2012|2G excess spectrum case: CBI likely to finalise chargesheet|7.49 pm
07 Jul 2012|Emkay expects reasonable volume growth in telecom|10.36 am
05 Jul 2012|Stay away from Reliance Comm: Atul Badkar|11.21 am
05 Jul 2012|Bharti Airtel can move upto Rs 345-350: Baliga|10.17 am
04 Jul 2012|Bharti Airtel a defensive bet: Daiwa Capital|11.33 am
04 Jul 2012|Buy Idea Cellular, says Sukhani|11.00 am
04 Jul 2012|DLF has support at Rs 200: Amit Gupta|10.46 am
04 Jul 2012|Manghnani's view on Bharti Airtel|10.33 am
03 Jul 2012|Bharti Airtel an outperformer, says Sukhani|6.38 pm
03 Jul 2012|Bharti Airtel can go upto Rs 335: Sukhani|4.49 pm
03 Jul 2012|Bharti Airtel may rally to Rs 333, says Kunal Bothra|2.28 pm
03 Jul 2012|TDSAT gives split verdict in 3G roaming dispute|11.46 am
03 Jul 2012|Buy Bharti Airtel; target of Rs 370: Motilal Oswal|11.35 am
28 Jun 2012|DoT may penalise 5 telcos for under-reporting revenues|10.02 pm
22 Jun 2012|Airtel to invest USD 25m on networks in  Malawi|3.38 pm
21 Jun 2012|GSM subscriber base rises to 677.85m in May, lead by Airtel|4.35 pm
20 Jun 2012|Amit Gupta's view on Bharti Airtel|10.49 am
19 Jun 2012|Sukhani's view on L&T, Bharti Airtel|9.30 am
15 Jun 2012|Buy Bharti Airtel, IVRCL: SBI Cap Securities|1.31 pm
13 Jun 2012|Buy Bharti Airtel with long term: Sukhani|11.59 am
12 Jun 2012|Bull's Eye: Buy Suzlon, ITC, BPCL, Tata Motors|11.00 am
11 Jun 2012|Bharti Airtel can move to Rs 325-330: Sukhani|9.49 am
06 Jun 2012|Airtel, Opera enter global pact|1.35 pm
05 Jun 2012|Airtel, Vodafone, Idea write to FM against refarming plan|5.13 pm
28 May 2012|Hold Bharti Airtel; target of Rs 300: Nirmal Bang|3.37 pm
27 May 2012|To roll out 3G in Rwanda in next quarter: Bharti Airtel|3.02 pm
26 May 2012|SPA Research`s view on Bharti Airtel|12.28 pm
