date|text|time
19 Mar 2015|Currency will pose headwinds for IT cos: Nasscom|1.17 pm
19 Mar 2015|Wipro, HCL in race for Sebi fraud detection system upgrade|1.17 pm
18 Mar 2015|Hold Cadila, Torrent Pharma, Infosys, TCS: Rajesh Kothari|6.34 pm
17 Mar 2015|TCS expands Singapore operations|3.16 pm
17 Mar 2015|Prefer Tech Mahindra, TCS, HCL Tech, KPIT: Vibhor Singhal|1.25 pm
16 Mar 2015|Prefer Tech Mahindra and HCL Tech: Sudarshan Sukhani|4.41 pm
16 Mar 2015|Large & mid-cap stocks to keep an eye on: P Lilladher|2.54 pm
16 Mar 2015|Wipro hires ex-TCS veteran Neemuchwala as Group Prez & COO|11.00 am
11 Mar 2015|Improvement in margins to continue: NIIT Technologies|1.26 pm
10 Mar 2015|Buy TCS; target of Rs 3100: P Lilladher|3.16 pm
10 Mar 2015|Buy TCS; target of Rs 3000: ICICIdirect|3.15 pm
09 Mar 2015|Dipan Mehta positive on IT space in long term|2.46 pm
09 Mar 2015|Brokerages downgrade TCS, wary of Q4 growth; stock falls 3%|11.35 am
09 Mar 2015|Here are top 10 stocks to keep an eye on March 9|8.55 am
05 Mar 2015|Challenges galore! Infy, TCS revenues won't jump in Q4|9.21 pm
05 Mar 2015|Prefer pharma, IT stocks: Sudarshan Sukhani|4.23 pm
05 Mar 2015|TCS launches beat solution for automation in underwriting|10.15 am
05 Mar 2015|Buy TCS 2750 Call, Hexaware 280 Call: VK Sharma|9.43 am
03 Mar 2015|See upside in TCS, Infosys: Mayuresh Joshi|4.54 pm
02 Mar 2015|Keen to partner govt on IT projects: Nasscom|9.13 am
01 Mar 2015|Budget impact: Top 20 stocks to buy post FM's proposals|2.38 pm
28 Feb 2015|Budget 2015-16: Short-term impact of service tax concern, says TCS MD|7.24 pm
24 Feb 2015|Prefer ITC, HUL: Rahul Mohindar|4.42 pm
24 Feb 2015|Buy BPCL, TCS, Colgate: Gaurav Bissa|3.00 pm
20 Feb 2015|Buy TCS, Indiabulls Real Estate: Yogesh Mehta|2.47 pm
19 Feb 2015|At $8.7 bn, brand TCS grows fastest among global IT firms|7.18 pm
19 Feb 2015|Go long in TCS 2650 Call: Gaurav Bissa|12.57 pm
18 Feb 2015|Buy TCS, Hindustan Unilever, Biocon: Sudarshan Sukhani|3.11 pm
18 Feb 2015|Buy TCS 2600 Call, may rise by Rs 78-80: Amit Gupta|11.20 am
17 Feb 2015|Eye 2500 cr rev from defence, aerospace in FY15: Tatas|9.26 pm
13 Feb 2015|Siddharth Bhamre positive on Reliance Industries|4.29 pm
11 Feb 2015|TCS looks attractive, says Sudarshan Sukhani|5.43 pm
11 Feb 2015|Pick TCS, says Phani Sekhar|5.37 pm
11 Feb 2015|TCS to stick to hiring target from campuses for FY16: CEO|1.13 pm
11 Feb 2015|Singapore Airlines and TCS introduce mobile solution for cabin crew|10.52 am
11 Feb 2015|To beat Nasscom FY16 target; seeing broad-based growth: TCS|9.46 am
10 Feb 2015|Hold Wipro, Infosys: Mehraboon Irani|5.13 pm
10 Feb 2015|Hold TCS, says Nooresh Merani|4.08 pm
09 Feb 2015|IT srvs may see 10-12% growth in FY16: Offshore Insights|9.59 pm
09 Feb 2015|Look at IT companies: Mayuresh Joshi|4.36 pm
02 Feb 2015|After juice foray, will enter tea, coffee, dairy biz: ITC|2.55 pm
02 Feb 2015|Buy TCS, says Sudarshan Sukhani|12.06 pm
30 Jan 2015|Look at frontline IT companies: Deven Choksey|11.11 am
30 Jan 2015|HCL Tech Q2 nos stellar, but no price upgrades yet: Quant|8.54 am
28 Jan 2015|Buy ACC, TVS Motor, TCS: Sudarshan Sukhani|3.29 pm
27 Jan 2015|Buy Godrej Ind, PTC India, Wipro: Gaurav Bissa|3.11 pm
27 Jan 2015|Most buzzing stocks to trade on January 27|12.38 pm
25 Jan 2015|Persistent bullish on growth; to hire 1,500 next fiscal|4.33 pm
21 Jan 2015|Amit Trivedi suggets call ladder in TCS|11.03 am
21 Jan 2015|TCS wins multi-year IT services deal from Virgin Atlantic|7.23 am
20 Jan 2015|Virgin Atlantic Airways selects TCS to support digital transformation programme|3.53 pm
20 Jan 2015|Amit Harchekar negative on TCS, HCL Tech|3.46 pm
19 Jan 2015|Accumulate TCS; target of Rs 2833: Angel Broking|2.24 pm
19 Jan 2015|Infosys, TCS, Wipro top picks: Dhananjay Sinha|1.47 pm
17 Jan 2015|TCS fixes record date for third interim dividend|1.16 pm
16 Jan 2015|Expect upside in TCS, says Gaurav Bissa|2.00 pm
16 Jan 2015|TCS falls 2%: Why are analysts still bullish post mute Q3?|12.50 pm
16 Jan 2015|Deven Choksey positive on frontline IT space|10.29 am
16 Jan 2015|Things looking better; early to discuss client spends: TCS|9.45 am
16 Jan 2015|Here are top 10 stocks to focus on January 16|9.24 am
16 Jan 2015|Retail biz should fare well in Q4; eye strong FY16: TCS|8.00 am
15 Jan 2015|TCS: Board declares third interim dividend|9.51 pm
15 Jan 2015|TCS Q3 nos on expected lines; mgmt guidance key: Experts|5.20 pm
15 Jan 2015|TCS Q3 profit rises 2.9% to Rs 5444 cr, $ revenue up 0.5%|5.02 pm
15 Jan 2015|TCS Q3 PAT seen up 6.2% at Rs 5615.1 cr: Motilal Oswal|8.58 am
15 Jan 2015|TCS Oct-Dec qtr net seen up at Rs 5358 cr: ICICIdirect|8.56 am
15 Jan 2015|TCS says seeing 'tremendous' deal momentum for next year|6.27 am
14 Jan 2015|FM holds pre-Budget meet with representatives of IT sector|8.08 pm
14 Jan 2015|TCS Q3 profit seen up 4%, FY16 outlook key: CNBC-TV18 poll|5.13 pm
14 Jan 2015|Stay away from TCS: Kunal Saraogi|2.58 pm
14 Jan 2015|Here are top 10 stocks to keep an eye on January 14|9.02 am
13 Jan 2015|Short TCS, says Siddarth Bhamre|11.11 am
12 Jan 2015|Buy TCS, says Sudarshan Sukhani|9.23 am
09 Jan 2015|Infosys far behind ind growth; TCS to deliver: Phillip Cap|5.41 pm
08 Jan 2015|Nothing unusual has happened at TCS, says Nascom|9.27 pm
05 Jan 2015|TCS Q3 results on Jan 15, 2015|10.20 pm
04 Jan 2015|'IT svcs firms to remain on strong growth path this year'|3.15 pm
02 Jan 2015|Begin New Year with these 10 best blue-chip stocks: Karvy|1.04 pm
01 Jan 2015|Prefer IT stocks, says Gaurang Shah|2.50 pm
01 Jan 2015|Go long in TCS, says Amit Gupta|11.19 am
30 Dec 2014|Stay invested in TCS, says Gaurav Bissa|2.56 pm
29 Dec 2014|Buy IT stocks on corrections: Ambareesh Baliga|4.45 pm
29 Dec 2014|Buy IT stocks, says Sukhani|4.45 pm
29 Dec 2014|Buy Apollo Tyres, Bharat Forge: Sudarshan Sukhani|2.46 pm
24 Dec 2014|Prefer KPIT Technologies, Ashoka Buildcom: Amisha Vora|4.22 pm
24 Dec 2014|Buy TCS, says Sudarshan Sukhani|9.24 am
23 Dec 2014|Buy TCS; target of Rs 3050: P Lilladher|6.28 pm
23 Dec 2014|UBS, Goldman, JPM may drop discretionary IT spend in 2015|9.00 am
19 Dec 2014|Here are top 10 stocks to focus on December 19|8.44 am
19 Dec 2014|Vistara to launch operations from January 9|8.29 am
17 Dec 2014|Sell TCS, says Kunal Saraogi|3.33 pm
17 Dec 2014|Accumulate TCS, says Amisha Vora|2.01 pm
17 Dec 2014|Pick Wipro, says Amit Gupta|12.02 pm
17 Dec 2014|Buy TCS, Infosys: Sudarshan Sukhani|11.51 am
17 Dec 2014|Here are top 10 stocks to keep an eye on December 17|9.03 am
16 Dec 2014|Even after 25 years, Nasscom excited about IT story|9.52 pm
16 Dec 2014|Buy HCL Tech, TCS; sell Coal India: Mithil Pradhan|2.48 pm
15 Dec 2014|Check out: Top chart picks by market experts|4.28 pm
15 Dec 2014|Expect lower levels in TCS, says Phani Sekhar|3.55 pm
15 Dec 2014|TCS can drift lower, says Dipan Mehta|12.23 pm
15 Dec 2014|Here are top 10 stocks to focus on December 15|8.50 am
12 Dec 2014|TCS warns of weak Q3 on seasonality, pressure in BFSI biz|6.28 pm
10 Dec 2014|Workforce optimisation on at TCS; hiring plans on track|7.03 pm
09 Dec 2014|Mkt read a lot into Infosys owners stake sale: Phillip Cap|9.47 am
06 Dec 2014|TCS recognized as Leader in Supply Chain Management BPO by Everest Group|11.34 am
05 Dec 2014|Infy focuses on small acquisitions, entering new segments|7.02 pm
05 Dec 2014|Short TCS, target Rs 2550: Aditya Agarwal|1.58 pm
04 Dec 2014|Stay invested in Infosys, TCS: Kunal Bothra|3.18 pm
01 Dec 2014|Buy Infosys, says Gaurav Bissa|3.34 pm
01 Dec 2014|TCS may test Rs 2750-2760: Kunal Saraogi|1.58 pm
28 Nov 2014|Super Six short term bets for November 28|8.53 am
26 Nov 2014|Software sector is largest creator of jobs: Narayana Murthy|7.17 pm
24 Nov 2014|Prefer Cyient, Mindtree, AB Nuvo, TCS: Parag Thakkar|10.42 am
24 Nov 2014|Buy IT stocks on dips: Sudarshan Sukhani|10.25 am
19 Nov 2014|Prefer HCL Tech, TCS, Mindtree, Hexaware: Sudarshan Sukhani|4.26 pm
14 Nov 2014|Buy Bharti Airtel on dips: Siddarth Bhamre|5.06 pm
10 Nov 2014|Here's what JM Fin is recommending from IT space now|1.26 pm
10 Nov 2014|TCS delivers Oracle E-Business suite solution|11.19 am
10 Nov 2014|TCS NY Run: Racing to become global IT services biz topper|10.53 am
07 Nov 2014|Not in top 3 but count on us for value: TCS' Chandrasekaran|6.04 pm
04 Nov 2014|Banks, FIs to spend Rs 46,900 cr on IT in 2014: Gartner|4.12 pm
03 Nov 2014|New York City Marathon most technologically advanced: TCS|3.28 pm
03 Nov 2014|Doing well to be among 3 global IT service cos: TCS|9.10 am
31 Oct 2014|Expect TCS to touch Rs 2700-2780: Amit Harchekar|4.08 pm
30 Oct 2014|Avoid midcap space: Siddharth Bhamre|4.25 pm
30 Oct 2014|Pick TCS, advises Jitendra Panda|12.26 pm
30 Oct 2014|Buy TCS, Tech Mahindra: Sudarshan Sukhani|12.18 pm
29 Oct 2014|Buy Infosys, Tech Mahindra, TCS: Sukhani|11.21 am
25 Oct 2014|TCS wins Australian Service Excellence Award|11.06 am
22 Oct 2014|Here's how experts read Wipro's Q2FY15 earnings|6.20 pm
22 Oct 2014|Buy TCS, Infosys: Sudarshan Sukhani|11.27 am
20 Oct 2014|Buy TCS, Infosys: Devang Mehta|4.47 pm
18 Oct 2014|Buy TCS; target of Rs 2860: Religare Capital|4.26 pm
17 Oct 2014|TCS vs Infosys vs HCL Q2: Which co fared best?|6.25 pm
17 Oct 2014|Quant Broking prefers HCL Tech & TCS from IT space|3.44 pm
17 Oct 2014|TCS to hire 35000 employees by FY15-end; sees margin fall|3.15 pm
17 Oct 2014|Prefer TCS, says Amit Khurana|1.07 pm
17 Oct 2014|Buy TCS; target of Rs 3010: Sharekhan|12.56 pm
17 Oct 2014|Lofty hopes to weigh on TCS; and why you should buy on dips|12.07 pm
17 Oct 2014|Accumulate TCS; target of Rs 3000: Dolat Capital|10.50 am
17 Oct 2014|Difficult to beat FY14 growth in FY15: TCS|8.30 am
16 Oct 2014|CMC merger could trigger upgrade for TCS: Angel Broking|6.18 pm
16 Oct 2014|Tata Consultancy Services: Board declares second interim dividend|4.45 pm
16 Oct 2014|TCS Q2 profit up 4.5% to Rs 5244 cr, to merge CMC with self|4.37 pm
16 Oct 2014|TCS Q2 profit seen up 5%, dollar revenue may grow over 7%|3.35 pm
16 Oct 2014|TCS Q2 net seen up 6% at Rs 5345 cr: KR Choksey|11.24 am
16 Oct 2014|TCS Q2 PAT seen up 2.6% at Rs 5187 cr: ICICIdirect|11.20 am
16 Oct 2014|Buy TCS, advises Sudarshan Sukhani|11.16 am
14 Oct 2014|Buy TCS, says Sudarshan Sukhani|11.14 am
13 Oct 2014|Buy Glenmark Pharma, PNB, TCS: Sudarshan Sukhani|2.44 pm
10 Oct 2014|Like Infosys on better margins, mgmt remarks: Angel Broking|1.20 pm
09 Oct 2014|Add IT stocks in portfolio: Dilip Bhat|4.34 pm
09 Oct 2014|See margins improving for Infosys; prefer TCS: Nomura India|12.35 pm
09 Oct 2014|See no change in Infosys FY15 $ guidance of 7-9%: Ambit Cap|11.10 am
08 Oct 2014|TCS' Q2 results on Oct 16, 2014|8.26 pm
08 Oct 2014|US may release tech contract worth USD 1.2 billion: Sources|12.51 pm
07 Oct 2014|TCS good bet, says CK Narayan|5.18 pm
07 Oct 2014|Hold TCS, says Nooresh Merani|3.05 pm
07 Oct 2014|TCS' vice chairman S. Ramadorai retires|8.49 am
01 Oct 2014|TCS has gained 10% this month, is it time to book profits?|5.20 pm
01 Oct 2014|TCS gained 10% in Sept: Is it time to exit? Experts analyse|5.02 pm
01 Oct 2014|Infosys may hit Rs 3950: Manish Hathiramani|4.31 pm
25 Sep 2014|Sell HDIL, Apollo Hospitals; buy TCS: Sudarshan Sukhani|2.49 pm
23 Sep 2014|How euro depreciation impacts Indian companies|1.20 pm
23 Sep 2014|Sell Infosys, neutral on TCS: Gautam Chhaochharia|11.41 am
22 Sep 2014|Buy TCS on dips, says Hemant Thukral|11.33 am
20 Sep 2014|Mindtree may go upto Rs 1300: Anu Jain|2.00 pm
19 Sep 2014|Prefer TCS, says Mehraboon Irani|4.54 pm
19 Sep 2014|Tata brand to keep benefitting its group companies: Moody's|1.39 pm
18 Sep 2014|Moody's upgrades ratings of Tata Group firms|7.17 pm
18 Sep 2014|Buy TCS, SBI: Sudarshan Sukhani|1.02 pm
18 Sep 2014|Buy TCS, advises Sudarshan Sukhani|11.32 am
17 Sep 2014|Super Six stocks you can bet on September 17|8.40 am
16 Sep 2014|Prefer TCS, HCL Technologies: Sagar Rastogi|10.48 am
16 Sep 2014|See more Cognizant-Trizetto like deals; prefer TCS: Ambit|10.47 am
15 Sep 2014|TCS opens Saudi Arabia's first all-woman BPO centre|8.22 am
14 Sep 2014|India business growing but on watch mode, says TCS|2.06 pm
11 Sep 2014|Buy Infosys, TCS: Sudarshan Sukhani|4.40 pm
11 Sep 2014|Buy TCS; target of Rs 2900: ICICIdirect|11.51 am
10 Sep 2014|'Look East' is TCS' new business mantra|3.52 pm
10 Sep 2014|Buy TCS; target of Rs 2900: Sharekhan|12.56 pm
09 Sep 2014|Tata Sons FY14 revenues shrink, declares 800% dividend|9.26 pm
09 Sep 2014|TVS Motor has trebled this year, is it still a good buy?|5.13 pm
09 Sep 2014|Expect 3-4% upside in TCS: Manish Hathiramani|3.28 pm
09 Sep 2014|Accumulate TCS; target of Rs 2789: Kotak Securities|3.22 pm
09 Sep 2014|Buy TCS; target of Rs 2900: PLilladher|1.49 pm
09 Sep 2014|50% net inflows hedged; see fall in Q2 margin QoQ: Mindtree|12.43 pm
09 Sep 2014|Hexaware may rise 10-15%, prefer TCS: Kunal Bothra|12.30 pm
09 Sep 2014|TCS and SMU announce extension of SMU-TCS iCity Lab partnership|11.40 am
08 Sep 2014|Expect upmove in TCS, buy Hexaware: Sudarshan Sukhani|4.56 pm
03 Sep 2014|Tata Consultancy Services: Outcome of board meeting - Re-appointment of Chief Executive Officer and Managing Director|5.51 pm
03 Sep 2014|Chinese firms to team-up with Indian firms for rail projs|9.07 am
02 Sep 2014|Coal India to spend Rs 235 cr on toilets|6.24 pm
02 Sep 2014|12 Indian firms in Forbes' 50 best cos in Asia Pacific|4.14 pm
01 Sep 2014|L&T to build 5,000 toilets under CSR on PM's call|4.22 pm
27 Aug 2014|Buy HUL, HPCL, TCS: Sudarshan Sukhani|3.23 pm
26 Aug 2014|Go long in TCS, advises Ashish Chaturmohta|1.47 pm
25 Aug 2014|Buy Dr Reddy's Labs, TCS, Apollo Hospitals: Mayuresh Joshi|3.27 pm
25 Aug 2014|TCS may test Rs 2520-2540: Hemant Thukral|11.36 am
25 Aug 2014|Buy TCS, advises Sudarshan Sukhani|10.27 am
21 Aug 2014|Rajesh Kothari positive on largecap IT space|4.48 pm
21 Aug 2014|5 Indian firms among Forbes' most innovative companies|11.39 am
19 Aug 2014|Diligenta bags open-book deal from Friends Life|4.07 pm
19 Aug 2014|Diligenta secures a landmark open-book deal for Friends Provident International|12.29 pm
14 Aug 2014|Buy TCS 2550 Call, says Rahul Shah|2.03 pm
13 Aug 2014|Avis Car Rental and Budget Car Rental partners with TCS|8.39 am
11 Aug 2014|Pick TCS, bullish on Firstsource: Krishna Kumar Karwa|2.07 pm
07 Aug 2014|Here's what experts suggest for TCS, Jubilant Foodworks now|4.33 pm
07 Aug 2014|Hold TCS, says Hemen Kapadia|3.33 pm
07 Aug 2014|Hold TCS; target Rs 3000: Rajesh Agarwal|3.30 pm
07 Aug 2014|Buy Balrampur Chini, Dish TV, Rallis, TCS: Akshata Deshmukh|2.00 pm
07 Aug 2014|Buy TCS, HCL Tech on correction: Ambareesh Baliga|12.15 pm
07 Aug 2014|Buy TCS, Infosys: Sudarshan Sukhani|10.11 am
07 Aug 2014|Bull's Eye: Buy TCS, Power Grid, Dabur; short IDBI Bank|8.48 am
06 Aug 2014|Expect industry, broader market to do well: TCS|9.07 pm
03 Aug 2014|Top-nine firms lose Rs 74,193 cr from market valuation|7.51 pm
31 Jul 2014|Opportunity lies in fallen midcap stocks: HDFC Securities|8.25 pm
30 Jul 2014|HCL Tech Q4 PAT, OPM may contract, $ revenue seen up 3.8%|6.28 pm
30 Jul 2014|Decoding Tata Group's Cyrus Mistry|1.35 pm
28 Jul 2014|Q1 earnings: Decent numbers so far, but nothing spectacular|11.16 am
28 Jul 2014|Quant analyses whether Wipro is 'buy or not' post Q1 nos |10.13 am
25 Jul 2014|Motilal Oswal neutral on TCS; target Rs 2600|6.48 pm
25 Jul 2014|Arihant capital neutral on TCS|12.29 pm
23 Jul 2014|Pick TCS, HPCL, says Kunal Bothra|3.08 pm
23 Jul 2014|Reduce TCS; target of Rs 2353: KRChoksey|3.08 pm
23 Jul 2014|Buy IndusInd Bank, Lakshmi Machine Works: Vishal Jajoo|2.49 pm
23 Jul 2014|Prefer HDFC Bank, ICICI Bank, TCS, Lupin: Jeff Chowdhry|11.37 am
22 Jul 2014|Remain invested in TCS, says Dipan Mehta|4.55 pm
21 Jul 2014|Buy TCS; target of Rs 2760: Angel Broking|12.42 pm
20 Jul 2014|FIIs up stake in RIL to 7-year high at about 20%|2.29 pm
19 Jul 2014|Buy TCS; target of Rs 2700: ICICIdirect|3.53 pm
19 Jul 2014|Buy TCS; target of Rs 2680: PLilladher|3.34 pm
18 Jul 2014|Accumulate TCS; target of Rs 2600: Emkay|5.02 pm
18 Jul 2014|Accumulate TCS; target of Rs 2519: Kotak Securities|4.18 pm
18 Jul 2014|Accumulate TCS; target of Rs 2770: Dolat Capital|4.18 pm
18 Jul 2014|Wipro inks $1.1bn deal with ATCO; acquires IT arm for $195m|4.06 pm
18 Jul 2014|Buy TCS; target of Rs 2684: Sharekhan|2.22 pm
18 Jul 2014|Buy TCS, hold Wipro: Sandip Agarwal|2.12 pm
18 Jul 2014|Buy TCS; target of Rs 2600: Religare Capital|12.26 pm
18 Jul 2014|Infosys good bet, says Pritesh Mehta|12.25 pm
18 Jul 2014|Checkout: HDFC Securities stock picks going ahead|11.47 am
18 Jul 2014|Buy TCS, says Taher Badshah|11.03 am
18 Jul 2014|TCS may move to Rs 2800: Vibhor Singhal|11.00 am
18 Jul 2014|10 brokerages advise how to trade TCS post Q1; stock up 4%|10.34 am
18 Jul 2014|Expect volumes to pick; see stable realisations: TCS Mgmt|10.21 am
18 Jul 2014|TCS to see 17-18% USD revenue growth in FY15: Phillip Cap|9.39 am
18 Jul 2014|TCS: Updates on scheme of amalgamation|9.32 am
18 Jul 2014|TCS declares interim dividend & special dividend|9.30 am
18 Jul 2014|Varied verticals aided Q1; focus on digital: Chandrasekaran|8.24 am
17 Jul 2014|Tata Consultancy Services' fixes record date for interim dividend|11.59 pm
17 Jul 2014|TCS beats street but brokers uneasy with current valuations|6.10 pm
17 Jul 2014|TCS Q1 beats estimates, net at Rs 5057cr, $ revenue up 5.5%|5.59 pm
17 Jul 2014|Stay invested in TCS, says Rajesh Agarwal|4.25 pm
17 Jul 2014|Tata Group stocks look attractive now: Gopi Suvanam|4.14 pm
17 Jul 2014|Confused which stock to buy now? Ask experts|3.37 pm
17 Jul 2014|Buy TCS, advises Sudarshan Sukhani|11.57 am
17 Jul 2014|TCS Q1: Analysts see 11% fall in PAT, 5% $ revenue growth|7.41 am
16 Jul 2014|TCS Q1 PAT may fall 7.9% at Rs 4878.3cr: Emkay|1.14 pm
16 Jul 2014|TCS Q1 net seen down 4.7% at Rs 5056.8cr: P Lilladher|1.11 pm
16 Jul 2014|TCS Q1 PAT may dip 6.6% at Rs 3992.2cr: Motilal Oswal|1.07 pm
16 Jul 2014|Hold TCS, advises Sudarshan Sukhani|11.21 am
15 Jul 2014|Prefer TCS, says Dipan Mehta|1.28 pm
15 Jul 2014|Bullish on Infosys; TCS mgmt commentary key: Kotak Equities|10.26 am
14 Jul 2014|Buy TCS 2500 Call, sell 2600 Call: Bhavin Desai|1.41 pm
14 Jul 2014|Not worried by Infosys' short-term volatility: Quant|1.10 pm
14 Jul 2014|IT, pharma sectors will underperform: S Naganath|12.49 pm
14 Jul 2014|Buy TCS, says Sudarshan Sukhani|10.23 am
09 Jul 2014|Tata Consultancy Services' Q1 results on July 17, 2014|9.56 pm
09 Jul 2014|Buy TCS, advises Sudarshan Sukhani|9.51 am
08 Jul 2014|Pick Tech Mahindra, TCS, Infosys, HCL Tech: Anish Damania|10.25 am
07 Jul 2014|Buy Tata Consultancy Services: Manas Jaiswal|3.15 pm
07 Jul 2014|Buy TCS 2500 Call, sell 2600 Call: Bhavin Desai|2.01 pm
07 Jul 2014|IT to see strong revenue growth in Q1: Which stocks to buy?|7.16 am
04 Jul 2014|Prefer Infosys, HCL Tech, TCS: Tirthankar Patnaik|12.44 pm
02 Jul 2014|Buy TCS on dips, says Kunal Saraogi|4.23 pm
02 Jul 2014|Tata Sons eyes better FY15 than FY14; plans Rs 65Kcr capex|3.49 pm
30 Jun 2014|Taher Badshah overweight on IT space|4.48 pm
27 Jun 2014|Here are the key takeaways from TCS AGM on Friday|8.39 pm
27 Jun 2014|TCS best bet in IT space: Mehraboon Irani|4.35 pm
27 Jun 2014|Enter Infosys, may rise by 6-7%, says Mithil Pradhan|1.52 pm
25 Jun 2014|REAAL NV selects TCS as its strategic IT partner|3.55 pm
25 Jun 2014|Buy TCS 2300 Call, says Amit Gupta|10.54 am
19 Jun 2014|Sell Havells, HDIL; buy Infosys: Sukhani|2.47 pm
19 Jun 2014|Buy Infosys, TCS: Sudarshan Sukhani|12.28 pm
18 Jun 2014|Buy TCS 2300 Call, advises Amit Gupta|11.56 am
16 Jun 2014|Prefer Infosys over TCS, says Dilip Bhat|5.00 pm
16 Jun 2014|Buy Infosys, HCL Tech, TCS: Sandip Agarwal|3.28 pm
16 Jun 2014|Motilal Oswal neutral on TCS; target of Rs 2200|1.54 pm
16 Jun 2014|How Edelweiss views TCS growth prospects, Infosys CEO appt|1.02 pm
15 Jun 2014|Tata group firms line up Rs 65,000 cr capex this fiscal|2.26 pm
14 Jun 2014|Sikka to chart own course sans founder interference: Murthy|5.31 pm
14 Jun 2014|TCS expands golT program to 10 North American cities|11.02 am
13 Jun 2014|'Europe driving growth; media,life sciences growing faster'|7.37 pm
12 Jun 2014|Prefer Wipro, HCL Tech, TCS over Infosys: Sukhani|11.23 am
11 Jun 2014|TCS hires more from Tier-I & II cities; logs into Facebook|9.57 pm
11 Jun 2014|Prefer HCL Technologies, TCS, Tech Mahindra: Tulsian|5.36 pm
11 Jun 2014|Go long in Infosys, Wipro, HCL Tech, TCS: Sukhani|3.00 pm
11 Jun 2014|Motilal Oswal neutral on TCS|12.07 pm
09 Jun 2014|Accumulate TCS; target of Rs 2300: Emkay|11.36 am
01 Jun 2014|RIL rejigs investment portfolio; focus on bonds, deposits|3.56 pm
30 May 2014|Short TCS, says Sahil Kapoor|3.32 pm
29 May 2014|Exit Infosys, prefer Tech Mahindra, TCS: Rajesh Agarwal|6.27 pm
27 May 2014|Good time to buy IT stocks: Vibhav Kapoor|11.53 am
22 May 2014|Buy Infosys, TCS, HCL Tech, Wipro: Rahul Arora|5.10 pm
21 May 2014|Prefer TCS, HCL Tech, CMC, Persistent: Jagdish Malkani|5.22 pm
19 May 2014|Avoid TCS, Infosys: Sudarshan Sukhani|11.11 am
17 May 2014|PSU banks will outperform, overweight on tech: Awasthi|12.58 pm
12 May 2014|Leaving the dream: Infosys battles worker exodus|10.54 am
07 May 2014|TCS may test Rs 2080-2100, says Ashish Chaturmohta|1.53 pm
05 May 2014|Parag Thakkar positive on IT space|11.15 am
05 May 2014|Buy IT stocks, says Sudarshan Sukhani|10.43 am
02 May 2014|Super Six stocks you can bet on May 02|8.17 am
30 Apr 2014|Storage Networking Industry Association selects TCS for Cloud Data Management Interface conformance Testing|10.09 am
28 Apr 2014|Buy TCS; target of Rs 2440: Firstcall Research|12.06 pm
25 Apr 2014|Buy TCS 2250 Calls, says Amit Trivedi|3.26 pm
24 Apr 2014|TCS wins prestigious association of management consulting firms award|10.02 am
23 Apr 2014|Hold TCS; target of Rs 2375: AnandRathi|11.32 am
22 Apr 2014|Emkay reviews 5 largecap stocks post Q4FY14 results|4.14 pm
22 Apr 2014|Good, bad, ugly? How brokerages see TCS-Mitsubishi pact|11.35 am
21 Apr 2014|Accumulate TCS; target of Rs 2410: Angel Broking|7.25 pm
16 Apr 2014|TCS Q4 net up 0.5% QoQ, to hire 55,000 employees in FY15|6.00 pm
16 Apr 2014|Tata Consultancy Services: Board recommends final dividend|5.14 pm
16 Apr 2014|Buy TCS on declines, says Mayuresh Joshi|4.17 pm
16 Apr 2014|Buy Infosys, TCS: Sudarshan Sukhani|3.17 pm
16 Apr 2014|Checkout: Stocks that should be on your radar for April 16|9.56 am
16 Apr 2014|Super Six stocks you can bet on April 16|8.21 am
15 Apr 2014|Infy revenue will continue to be broad based: Srinivas|10.14 pm
15 Apr 2014|How IT's big boys are likely to fare in Q4|10.04 pm
15 Apr 2014|TCS Q4 PAT may rise to Rs 5338.7cr: Dolat Capital|4.30 pm
15 Apr 2014|TCS Jan-Mar qtr net may dip 1.4% at Rs 5238cr: ICICIdirect|4.27 pm
15 Apr 2014|TCS Q4 net seen up at Rs 5350.1cr: Sharekhan|4.19 pm
15 Apr 2014|TCS unlikely to surprise, Q4 PAT seen down 3% to Rs 5175 cr|4.10 pm
15 Apr 2014|Buy TCS, Infosys: Sudarshan Sukhani|3.34 pm
15 Apr 2014|Go long in Bajaj Auto, TCS, Indiabulls Real: SP Tulsian|3.12 pm
15 Apr 2014|Operating margins to remain in 15-17% range: CMC|1.15 pm
15 Apr 2014|Infosys Q4: No big upside seen in FY15 op margin, says CEO|10.55 am
14 Apr 2014|CMC's Q4 profit rises 45.8% to Rs 89.43 crore|8.26 pm
14 Apr 2014|Investors expect seasonally muted quarter from Infosys|2.15 pm
12 Apr 2014|TCS Q4 net seen up at Rs 5354.8cr: Motilal Oswal|1.00 pm
11 Apr 2014|Prefer TCS for long term: Pankaj Jain|4.00 pm
10 Apr 2014|Wipro, Tech Mah, HCL Q4 to see 3% $ revenue growth: Nomura|3.33 pm
09 Apr 2014|Tata Consultancy Services' FY14 results on April 16, 2014|10.09 am
07 Apr 2014|Taher Badshah positive on IT space|10.49 am
05 Apr 2014|Tata Consultancy Services adopts IFRS 9|8.39 am
04 Apr 2014|Buy IT stocks on correction: Dhananjay Sinha|1.05 pm
02 Apr 2014|Buy TCS, says Sudarshan Sukhani|10.43 am
01 Apr 2014|Prefer HCL Tech, TCS: Pramod Gubbi|5.31 pm
31 Mar 2014|IT stocks may underperform: Deven Choksey|2.32 pm
