date|text|time
14 Oct 2012|RIL cuts capital investment in KG-D6 by over $3bn|11.28 am
14 Oct 2012|Check Out: Stocks that you can trade on Monday|10.12 am
13 Oct 2012|RIL Q2 PAT seen down 12.1% at Rs 5,013 cr: Angel Broking|6.45 pm
13 Oct 2012|RIL Q2 PAT seen down 2.7% at Rs 5550cr: MOST|5.51 pm
13 Oct 2012|FY13 under-recoveries expected at Rs 1.6 trillion: MOST|4.34 pm
13 Oct 2012|RIL Q2 PAT seen down 5% at Rs 5,419 cr: KR Choksey|1.21 pm
13 Oct 2012|Fuel subsidy burden may rise to Rs 43654 cr: KR Choksey|1.04 pm
12 Oct 2012|Reliance asks govt to end logjam on KGD6 capex plan|8.49 pm
12 Oct 2012|Short Axis Bank with SL of Rs 1114: Datta|7.13 pm
12 Oct 2012|SP Tulsian`s view on Reliance Industries|7.07 pm
12 Oct 2012|Reliance Inds Q2: Analysts see PAT down 6% at Rs 5365 cr|7.00 pm
12 Oct 2012|Reliance results may surprise market: Tulsian|5.27 pm
11 Oct 2012|Reliance Industries may not slip below Rs 790-800: Baliga|10.14 am
10 Oct 2012|Power ministry wants priority in gas supply for plants|3.17 pm
10 Oct 2012|Exit Reliance Industries: Sukhani|2.37 pm
10 Oct 2012|Buy RIL around Rs 800; sell on rally to Rs 840: Harchekar|2.30 pm
09 Oct 2012|RIL, BP warn of shutting down KG-D6 gas field in 2015-16|7.34 pm
09 Oct 2012|Reliance Industries may trade in Rs 770-810 range: Tulsian|5.56 pm
09 Oct 2012|RIL may shut KG D6 gas fields in 2015/16: Oil secretary|5.46 pm
09 Oct 2012|Wary of IT sector; Bet on L&T, HDIL & cable-TV cos: Tulsian|4.32 pm
09 Oct 2012|Rajesh Jain advices to short RIL at current levels|2.40 pm
09 Oct 2012|Buy Reliance Industries at Rs 780-800: Siddharth Bhamre|10.57 am
09 Oct 2012|See higher levels in Tata Global Beverage: Sukhani|10.38 am
08 Oct 2012|Buy Bharti Airtel around Rs 240-245: Baliga|7.13 pm
08 Oct 2012|RIL's key gas fields may run out in 5 yrs: Analysts|6.32 pm
08 Oct 2012|Oil ministry to reallocate gas from RIL's KGD6: Sources|6.14 pm
08 Oct 2012|Avoid Bharti and Idea: Tulsian |4.38 pm
08 Oct 2012|RIL scales down KG-D6 spend by almost USD 3 bn|3.43 pm
08 Oct 2012|Reliance Industries tanks on Morgan Stanley downgrade|12.13 pm
08 Oct 2012|Sell Reliance Industries: Sukhani|11.14 am
08 Oct 2012|Morgan Stanley cuts RIL to 'underweight' on outlook|9.52 am
08 Oct 2012|Reliance Industries Q2 results on Oct 15, 2012|8.20 am
07 Oct 2012|RIL refuses OilMin order to swap KG-D6 gas with Andhra firm|7.46 pm
04 Oct 2012|Cabinet clears 49% FDI in insurance and pension|6.14 pm
04 Oct 2012|Pension, pharma reforms vital; realty to rally on: Tulsian|4.54 pm
04 Oct 2012|Reliance Industries top pick in large cap space: Kulkarni|12.58 pm
04 Oct 2012|RIL can touch Rs 900: Kulkarni|11.50 am
04 Oct 2012|Gas pricing should be market driven, say experts|10.58 am
04 Oct 2012|Reliance Industries looks strong: Jai Bala|10.50 am
03 Oct 2012|RIL to oil min: Allow capex to avoid closure of KG-D6|9.51 pm
03 Oct 2012|RIL signs agmt with Venezuela for heavy oil project|9.18 pm
03 Oct 2012|Cement, insurance stocks top Tulsian's bets|6.25 pm
03 Oct 2012|RIL can go upto Rs 900: Kulkarni|11.02 am
02 Oct 2012|RIL contests CAG's powers to audit KG-D6 field|7.00 pm
01 Oct 2012|Exit Reliance Industries around Rs 850: SP Tulsian|6.40 pm
01 Oct 2012|Positive on cement sector for next 6 months: Tulsian|4.00 pm
30 Sep 2012|RIL seeks nod for plan to triple gas prices from Apr 2014|5.50 pm
28 Sep 2012|RIL protests against newly-proposed exploration law|10.15 pm
28 Sep 2012|RIL wants oil min to re-think on new exploration policy|2.08 pm
27 Sep 2012|Book profits in RIL around Rs 850-855: Hemant Thukral|10.47 am
27 Sep 2012|RIL signs 15 year oil contract with PDVSA; stock down|9.30 am
26 Sep 2012|Cement sector may be market flavor for Oct series: Tulsian|5.23 pm
26 Sep 2012|Bharti Airtel, Idea fall; rally seen unjustified|3.32 pm
25 Sep 2012|RIL likely to bid for telecom spectrum|7.10 pm
25 Sep 2012|HUL may slip, RIL can touch Rs 854: Mehta|7.02 pm
25 Sep 2012|Accumulate Reliance Industries around Rs 810- 815: Kulkarni|5.43 pm
25 Sep 2012|ONGC studying CAG report|4.33 pm
23 Sep 2012|Natural gas prices should be determined by market forces|11.28 am
21 Sep 2012|Reliance Industries may slip to Rs 800-810: SP Tulsian|11.00 am
20 Sep 2012|Reliance Industries may slip to Rs 800- 810: SP Tulsian|5.56 pm
20 Sep 2012|RIL rally unjustified; cut to 'sell' from 'reduce': Kotak|11.22 am
20 Sep 2012|Reliance Industries can test Rs 900: Sukhani|10.50 am
18 Sep 2012|Book profit in Pantaloon, says Sukhani|5.57 pm
18 Sep 2012|Hold REC, target of Rs 230-240: Sukhani|4.55 pm
18 Sep 2012|UBS India is bullish on Reliance Industries|10.59 am
18 Sep 2012|SP Tulsian cautious on Reliance Industries|10.21 am
17 Sep 2012|RIL share value surpasses maximum buyback price|8.45 pm
17 Sep 2012|RIL seeks 3-fold rise in KG-D6 gas price from April '14|5.44 pm
17 Sep 2012|Top 100 companies pay 10% more in advance tax in Q2|5.20 pm
16 Sep 2012|RIL plans low-cost telecom towers costing just Rs 1 lakh|4.40 pm
14 Sep 2012|Sukhani upbeat on banking sector|5.19 pm
14 Sep 2012|Buy Reliance Industries on dips, says Shardul Kulkarni|2.57 pm
14 Sep 2012|6 intraday picks to make smart gains|8.54 am
13 Sep 2012|Oil Min to allow exploration wells with conditions|5.53 pm
12 Sep 2012|RIL plans new gas well; conversion of 2 oil wells into gas|5.43 pm
12 Sep 2012|Govt may disallow E&P cos to recover costs on dry wells|1.48 pm
12 Sep 2012|Buy TCS, Reliance Industries, says Sudarshan Sukhani|1.00 pm
11 Sep 2012|Buy Balrampur Chini, RIL, ONGC: Sukhani|3.37 pm
11 Sep 2012|RIL to exit almost all overseas oil & gas blocks: Sources|11.27 am
10 Sep 2012|RIL-Hardy Oil to relinquish NEC blocks: Sources|3.35 pm
10 Sep 2012|Reliance Industries has target of Rs 850: Sukhani|9.55 am
08 Sep 2012|Tata Motors has target of Rs 270, says Sukhani|12.08 pm
07 Sep 2012|RIL to remain underperformer: Sudarshan Sukhani|3.51 pm
07 Sep 2012|CLSA says underweight trade on RIL over|1.26 pm
06 Sep 2012|RIL becomes Dubai Mercantile Exchange member|4.45 pm
06 Sep 2012|RIL gets listed on Dubai Mercantile Exchange|12.51 pm
05 Sep 2012|RIL refining cycle outlook subdued: Kotak Securities|1.16 pm
05 Sep 2012|Crompton Greaves can go below Rs 100: Sukhani|10.48 am
04 Sep 2012|CAG raps ONGC for hiring RIL drilling rig without bidding|2.47 pm
04 Sep 2012|Short RIL, Bharti Airtel: Sukhani|12.54 pm
03 Sep 2012|Short Hero Motocorp, Reliance Industries: Sukhani|10.55 am
03 Sep 2012|Reliance Industries has target of Rs 745: Thukral|10.37 am
31 Aug 2012|Buy Reliance Industries around Rs 765: SP Tulsian|7.33 pm
31 Aug 2012|Citi downgrades RIL to 'neutral' on earnings outlook|9.42 am
30 Aug 2012|RIL submits revised proposal for 2 gas discoveries|8.07 pm
30 Aug 2012|Buy Reliance Inds on dips; sell Infosys on rally: Bhamre|7.04 pm
30 Aug 2012|Grasim, RIL, GAIL may see some selling pressure: Agarwal|6.57 pm
29 Aug 2012|OVL in talks to buy shale gas assets in US, Canada|5.50 pm
28 Aug 2012|Reliance Industries may slip to Rs 750, says Kulkarni|1.32 pm
27 Aug 2012|Reliance to shut Jamnager diesel unit for maintenance|9.46 pm
27 Aug 2012|RIL to carry out maintenance at Jamnagar plant from Aug 28|8.57 pm
27 Aug 2012|Buy Reliance Industries around Rs 750-755: Baliga|6.55 pm
27 Aug 2012|Will meet year's target of 27.54 mmt: ONGC|4.49 pm
24 Aug 2012|RIL likely to do well in Sept series: VK Sharma|11.14 am
23 Aug 2012|Govt delays approvals on 52 oil, gas exploration blocks|9.00 pm
23 Aug 2012|Reliance Inds has strong resistance at Rs 800: SP Tulsian|6.15 pm
23 Aug 2012|RIL winning run fizzles on margin worries|4.26 pm
22 Aug 2012|Oil Min wants Cabinet to decide on RIL, Cairn proposal|4.46 pm
22 Aug 2012|Reliance Industries has target of Rs 850: Sukhani|9.32 am
21 Aug 2012|Urge govt, oil cos not to compromise on R&D: Vikram Mehta|3.55 pm
21 Aug 2012|Buy Reliance Industries around Rs 750: Vibhav Kapoor|10.55 am
17 Aug 2012|Hold Tata Motors, buy RIL on dip: Sukhani|10.16 am
16 Aug 2012|Dilip Bhat`s view on Reliance Industries, ITC|7.41 pm
16 Aug 2012|SP Tulsian`s view on Reliance Industries|7.28 pm
16 Aug 2012|Cautious on FMCG; buy ITC, HUL on correction: Tulsian|4.42 pm
16 Aug 2012|RIL can become a $100bn stock: Goldman|1.00 pm
14 Aug 2012|Go long on Bharti Airtel, Idea Cellular: Sukhani|6.07 pm
14 Aug 2012|RIL may rally to Rs 826-830, says Kulkarni|2.43 pm
10 Aug 2012|RIL sells stake in Yemen oil block to Indonesian firm|6.57 pm
10 Aug 2012|Hindalco Industries can move to Rs 128-134: Manghnani|10.34 am
10 Aug 2012|Buy Reliance Industries on dips: Sukhani|10.22 am
09 Aug 2012|Sukhani's view on RIL, M&M, sugar stocks|4.07 pm
09 Aug 2012|RIL cuts KG-D6 gas field reserves by 70% to 3.10 Tcf: Govt|1.02 pm
09 Aug 2012|Reliance Industries can go above Rs 800: Baliga|11.00 am
08 Aug 2012|Kulkarni advices to buy RIL, L&T, ICICI Bank on dip|2.30 pm
08 Aug 2012|Reliance Industries can move to Rs 900: Rajen Shah|10.39 am
07 Aug 2012|OilMin order on KG gas to Dabhol in Maha kept in abeyance|8.57 pm
07 Aug 2012|RIL can go upto Rs 850: Sukhani|3.25 pm
07 Aug 2012|'RIL gas output decline causing power generation shortfall'|1.26 pm
07 Aug 2012|Reliance Industries looks attractive: Sandeep Shah|11.04 am
07 Aug 2012|RIL can outperform: Mehraboon Irani|10.50 am
07 Aug 2012|Reliance Industries can go upto Rs 820-850: VK Sharma|10.01 am
07 Aug 2012|Buy Balrampur Chini, Shree Renuka on dip: Sukhani|9.50 am
06 Aug 2012|Buy Reliance Industries, ICICI Bank: Sukhani|4.52 pm
06 Aug 2012|RIL has resistance at Rs 820: Murlidharan|4.07 pm
06 Aug 2012|RIL re-emphasis objection to CAG audit: Sources|4.05 pm
06 Aug 2012|Sukhani's view on RIL, HDIL, SAIL|3.00 pm
06 Aug 2012|Go long on RIL with a stoploss of Rs 730: Mohindar|2.40 pm
05 Aug 2012|OilMin orders RIL to meet full gas requirement at Dabhol|12.22 pm
05 Aug 2012|RIL streamlines promoter holding; pares nos of firms to 55|11.25 am
03 Aug 2012|2G spectrum: Floor set for higher tariff, says Tulsian|8.56 pm
03 Aug 2012|Buy Reliance Ind; sell Kotak Mahindra Bank: GEPL Capital|12.26 pm
02 Aug 2012|ONGC, Cairn India likely to outperform: Sukhani|3.46 pm
02 Aug 2012|Go long in Reliance Industries: Kunal Bothra|1.49 pm
01 Aug 2012|EGoM to decide on revision of KG-D6 gas price|8.57 pm
01 Aug 2012|Reliance Industries can move to Rs 760-765: Manghnani|9.41 am
31 Jul 2012|India plans shale gas blocks auction by 2013 end|2.57 pm
28 Jul 2012|Reliance may invest nearly $1 bn in aerospace business|12.16 pm
27 Jul 2012|Angel Broking neutral on Reliance Industries|12.58 pm
25 Jul 2012|Accumulate Reliance Industries; target of Rs 800: KRChoksey|11.47 am
23 Jul 2012|Regulatory issues big hurdle in more invst in KG-D6: RIL|4.18 pm
21 Jul 2012|RIL Q1: More money from refining, less money from money|4.46 pm
20 Jul 2012|Experts decode: What went wrong on RIL's petchem shocker|7.37 pm
20 Jul 2012|Reliance end-June cash balance at Rs 70,732bn|6.56 pm
20 Jul 2012|Fall in RIL petchem EBIT saved by refining biz: Tulsian|6.43 pm
20 Jul 2012|RIL's Q1 net dips 21% on weak petchem margins|6.29 pm
20 Jul 2012|RIL stock won't react too positively on Monday: Baliga|6.24 pm
20 Jul 2012|Reliance Industries Q1 profit down 21% but beats forecast|6.12 pm
20 Jul 2012|Sell Crompton Greaves below Rs 126, says Kulkarni|2.20 pm
20 Jul 2012|Exit Reliance Industries, says Sukhani|11.18 am
20 Jul 2012|VK Sharma's view on Reliance Industries|10.07 am
20 Jul 2012|RIL Q1 PAT seen down 23% at Rs 4375cr|8.40 am
20 Jul 2012|RIL net to dip on weak petchem margin, falling KG-D6 output|8.10 am
19 Jul 2012|RIL Q1 PAT seen down 28% at Rs 4,077 cr: Angel Broking|5.44 pm
19 Jul 2012|RIL Q1 PAT seen down 18.7% at Rs 4603.1 cr: P Lilladher|5.31 pm
19 Jul 2012|RIL Q1 PAT seen down 21.5% at Rs 4,443 cr: Emkay|5.14 pm
19 Jul 2012|Nomura upgrades RIL on valuations, rupee impact|11.42 am
18 Jul 2012|RIL Q1 PAT seen down 22.7% at Rs 4377.5 cr: Motilal Oswal|7.52 pm
18 Jul 2012|Reliance Ind Q1 PAT seen down 23% at Rs 4366 cr: KRChoksey|7.37 pm
18 Jul 2012|Govt examining RIL-BP position, will take right approach|4.40 pm
18 Jul 2012|Will on-going crisis at KG-D6 basin impact RIL stock|12.54 pm
17 Jul 2012|RIL asks GoI to okay FY13 capex to avoid shutdown at KG-D6|1.33 pm
17 Jul 2012|Siddharth Bhamre's view on RIL|10.02 am
16 Jul 2012|Reliance has resistance at Rs 750-800: Sukhani|2.52 pm
15 Jul 2012|Oil Min repeats query on CBM gas pricing to RIL|3.44 pm
14 Jul 2012|Oil & gas results preview for Q1FY13: Emkay|5.42 pm
14 Jul 2012|Oil & gas companies Q1 net sales to increase broadly: Angel|3.11 pm
12 Jul 2012|High-powered panel to decide RIL plea for higher gas prices|7.38 pm
11 Jul 2012|RIL holds roadshow in Singapore for $1.5bn loan|9.24 pm
10 Jul 2012|Brace for 'weak' Indian Q1 earnings, says BofA-ML|10.42 am
09 Jul 2012|Tatas' investment arm picks up banking stocks|6.09 pm
09 Jul 2012|RIL starts gas supply to Bawana power project|5.20 pm
09 Jul 2012|Super six trading ideas for July 9|8.57 am
06 Jul 2012|IGL hikes CNG price in NCR by Rs 2.90/kg|9.09 pm
06 Jul 2012|Gas output from RIL's KG-D6 fields drops to 30.8 mmcmd|5.01 pm
06 Jul 2012|Technip to build Jamnagar ethylene cracker project|1.49 pm
06 Jul 2012|Reliance Industries selects Technip for its Ethylene Cracker Project in Jamnagar|11.33 am
29 Jun 2012|Reliance Industries may rally to Rs 775-780: SP Tulsian|5.42 pm
28 Jun 2012|KG-D6 reserves were certified independently: RIL|4.12 pm
28 Jun 2012|Deep pockets in fashion for Reliance Brands|4.02 pm
28 Jun 2012|CAG keen to audit KG-D6 performance: Sources|12.00 pm
28 Jun 2012|Buy Reliance with stoploss of Rs 680: Hemant Thukral|9.55 am
26 Jun 2012|Banks' power sector exposure may touch Rs 9 lakh cr by FY15|4.55 pm
26 Jun 2012|KG-D6 output hinges on RIL's new mkt-linked price formula|1.07 pm
26 Jun 2012|Accumulate Reliance Industries; target of Rs 800: KRChoksey|12.25 pm
25 Jun 2012|Moody's retains positive outlook for RIL|4.48 pm
25 Jun 2012|Sign gas supply pact with units of urea cos: Govt to RIL|12.40 pm
22 Jun 2012|Avoid Reliance Industries, says Dipan Mehta|5.26 pm
22 Jun 2012|Motilal Oswal neutral on Reliance Industries|3.29 pm
22 Jun 2012|BoA cuts Reliance Industries to 'underperform'|11.32 am
22 Jun 2012|SP Tulsian`s view on Reliance Industries|10.00 am
22 Jun 2012|Avoid Reliance Industries, says PN Vijay|9.48 am
22 Jun 2012|Reliance, partners aim to spend $4bn on India gas field|9.00 am
21 Jun 2012|RIL JV partner cries wolf on low KG-D6 reserves |10.33 pm
21 Jun 2012|Reliance Inds has strong support at Rs 690-695: SP Tulsian|5.24 pm
21 Jun 2012|Sukhani's view on RIL, TCS|3.00 pm
21 Jun 2012|RIL likely to remain sideways to negative: Mohindar|2.40 pm
21 Jun 2012|RIL's KG-D6 has 80% less reserves than estimated: Niko|2.28 pm
21 Jun 2012|Buy Reliance Industries at Rs 700: Sukhani|1.16 pm
20 Jun 2012|Reliance Industries may rally to Rs 790-800: Kulkarni|2.35 pm
19 Jun 2012|Advance tax collection in Q1 up 5% at Rs 33089cr|8.28 pm
19 Jun 2012|Buy Reliance Industries: Sukhani|3.57 pm
18 Jun 2012|RIL proposes to drill exploration well in D1, D3 gas fields|5.05 pm
17 Jun 2012|No obligation in contract on production targets: RIL|8.02 pm
15 Jun 2012|VA Tech Wabag bags Rs 270 crore order from RIL|2.51 pm
15 Jun 2012|VA Tech Wabag gets Rs 270 cr order from RIL|10.00 am
14 Jun 2012|Gas output from RIL's KG-D6 fields drops to 31.5 mmcmd|4.38 pm
12 Jun 2012|RIL seeks to claim damages from GoI on KG-D6 output decline|12.07 pm
12 Jun 2012|Short RIL with stoploss of Rs 745: Bhamre|10.49 am
11 Jun 2012|Accumulate Reliance Industries; target of Rs 800: KRChoksey|12.31 pm
11 Jun 2012|Check Out: Super Six stocks for June 11|8.59 am
07 Jun 2012|Book profit in Reliance Industries at Rs 740- 745: Tulsian|5.39 pm
07 Jun 2012|Reliance Industries may underperform, says Sukhani|5.31 pm
07 Jun 2012|Reliance Industries has support at Rs 670-675: Dutta|4.38 pm
07 Jun 2012|RIL buys back shares of Rs 1,929 cr since Feb|3.10 pm
07 Jun 2012|Rs 1,000 investment in RIL in 1977 now worth Rs 7.78 lakh|3.09 pm
07 Jun 2012|RIL's major investments will be in gas sector: Taneja |1.07 pm
07 Jun 2012|Partnerships to be key to RIL's future growth: Ambani|12.00 pm
07 Jun 2012|Reliance to double its operating profit over next 4-5 yrs|12.00 pm
07 Jun 2012|RIL aims to increase KG gas production: Ambani|11.46 am
07 Jun 2012|RIL AGM: Ambani says to invest Rs 1L cr in 4 yrs|11.36 am
07 Jun 2012|Hold Reliance Industries: Baliga|9.49 am
07 Jun 2012|Motilal Oswal neutral on Reliance Industries|9.46 am
06 Jun 2012|CBI concludes KG Basin inquiry; seeks AG's opinion|5.59 pm
06 Jun 2012|Buy Reliance Industries, short ITC: Sukhani|5.25 pm
06 Jun 2012|Sukhani view on RIL, Lanco Infratech|3.00 pm
05 Jun 2012|PNGRB seeks cancellation of licence for Reliance pipelines|2.04 pm
05 Jun 2012|Cash piles up at RIL, growth cycle slowing?|1.12 pm
04 Jun 2012|Reliance Brands ties up with US-based Brooks Brothers|3.54 pm
04 Jun 2012|Below Rs 675, RIL can test Rs 640: Thukral|10.44 am
03 Jun 2012|RIL to sign gas supply pacts with Pragati Power, NTPC|2.45 pm
31 May 2012|Sukhani's view on Reliance, Tata Motors|1.47 pm
29 May 2012|Reliance Industries looks weak: Sudarshan Sukhani|11.14 am
29 May 2012|Morgan Stanley upgrades Reliance Industries|10.36 am
27 May 2012|KG-D6 output fall due to geological complexities: RIL srcs|10.07 am
22 May 2012|Reliance jumpstarts $12bn petchem capex plan|9.36 pm
22 May 2012|RIL selects Phillips 66 technology for Jamnagar plants|12.04 pm
18 May 2012|Bull's Eye: Mah Satyam, DB Realty; short JSW Steel, BPCL|8.51 am
17 May 2012|Reliance Industries continues to underperform: Irani|5.13 pm
17 May 2012|GoI may revise KG-D6 gas price before 2014: Sources|2.55 pm
15 May 2012|Reliance Industries may start moving up, says Tulsian|5.37 pm
15 May 2012|RIL may remain an underperformer: Sukhani|12.50 pm
14 May 2012|Rakesh Arora neutral on Reliance Industries|9.43 am
14 May 2012|Bull's Eye: Short Bombay Dyeing, ABB; buy RIL, Glenmark|8.57 am
10 May 2012|RIL seeks speedy approvals for KG-D6 field survey: Sources|1.43 pm
09 May 2012|Reliance Industries may slip to Rs 650, says Sukhani|5.28 pm
09 May 2012|RIL raises USD$2 bn loan backed by Euler Hermes|4.48 pm
09 May 2012|Reliance may slip to Rs 680: Kulkarni|3.07 pm
09 May 2012|Short Hexaware Technologies, says Sukhani|10.19 am
08 May 2012|Reliance Retail posts 25% growth in FY12|10.12 pm
08 May 2012|Successful in insulating & de-risking biz portfolio: RIL|7.16 pm
08 May 2012|RIL cuts India gas reserves estimate by 6.7%|6.56 pm
08 May 2012|RIL D6 gas output may fall to 20 mscmd in 2014-15: Oil Min|12.56 pm
08 May 2012|RIL wants govt to expedite arbitration proceedings: Sources|12.29 pm
04 May 2012|India rejects USD 1bn Reliance cost recovery plan|8.42 pm
04 May 2012|Reliance selects Fluor for Project Management|11.36 am
03 May 2012|Reliance Industries has good support at Rs 720-725: Tulsian|7.46 pm
02 May 2012|RIL may slip below Rs 725: Jai Bala|10.56 am
30 Apr 2012|RIL to remain in Rs 700-800 range: Standard Chartered|10.40 am
27 Apr 2012|RIL's gas production from KG-D6 fields below 34 mmscmd/day|12.54 pm
27 Apr 2012|Check Out: Super Six stocks for April 27|9.36 am
26 Apr 2012|Essar Oil sees margins jump after expansion|11.02 pm
24 Apr 2012|Reliance Mar '12 sales at Rs 85,182.00 crore|4.31 pm
23 Apr 2012|Reduce Ambuja Cement, buy Hindustan Zinc, hold RIL: Emkay|7.14 pm
23 Apr 2012|Accumulate Reliance Industries; target of Rs 800: KRChoksey|7.02 pm
23 Apr 2012|Buy Reliance Industries; target of Rs 872: Angel Broking|6.57 pm
23 Apr 2012|Reliance Industries may trade in Rs 710- 750 range: Tulsian|5.20 pm
23 Apr 2012|Avoid Reliance Industries: LKP|2.35 pm
23 Apr 2012|Sudarshan Sukhani's view on RIL|11.50 am
23 Apr 2012|Reliance likely to crack below Rs 700: Sukhani|11.09 am
23 Apr 2012|Going ahead what is expected of RIL?|11.08 am
23 Apr 2012|Buy Reliance Industries: Rakesh Arora|11.00 am
22 Apr 2012|What led RIL to post better-than-expected GRM in Q4?|7.41 am
20 Apr 2012|RIL's other income rises substantially in Q4: SMC Global|7.48 pm
20 Apr 2012|KGD6 likely to hurt RIL for another 2 quarters: Expert |7.43 pm
20 Apr 2012|Bandyopadhyay`s view on Reliance Industries|7.12 pm
20 Apr 2012|Reliance: FY12 net sales up 33% at Rs 3,29,904 cr|6.30 pm
20 Apr 2012|RIL Q4 nos: Thin line between good, bad and ugly numbers|6.26 pm
20 Apr 2012|Reliance Industries: Lower gas output, GRM hit FY12, net profit down 21% YoY|5.18 pm
20 Apr 2012|Exit Reliance Industries: Devang Mehta|2.08 pm
20 Apr 2012|Buy Reliance Industries 740 Put: VK Sharma|10.32 am
20 Apr 2012|RIL Q4 GRM likely to be flat QoQ|7.47 am
19 Apr 2012|Limited downside seen in Reliance Inds, says Amar Ambani|6.13 pm
19 Apr 2012|RIL Q4 PAT seen down 3.2% at Rs 4300 cr QoQ|3.30 pm
19 Apr 2012|RIL vs govt row: How it reached Supreme Court|10.55 am
19 Apr 2012|RIL Q4 PAT seen down 32% at Rs 3657.1 cr: R K Global|10.50 am
18 Apr 2012|RIL ups the ante in KG-D6, takes the battle to SC|1.08 pm
17 Apr 2012|Reliance Inds results to be a non-event for markets|5.49 pm
17 Apr 2012|Tulsian's view on Reliance Industries|10.23 am
16 Apr 2012|Prakash Diwan`s view on Reliance Industries|6.00 pm
16 Apr 2012|Anand Tandon`s view on Reliance Industries|5.51 pm
16 Apr 2012|Worries ahead of Reliance Industries' Q4 earnings|2.12 pm
16 Apr 2012|Buy RIL around Rs 700: Nooresh Merani|11.56 am
13 Apr 2012|Siemens may look at specific projects with RIL|7.56 pm
12 Apr 2012|RIL's Q4 PAT seen down 24% at Rs 4092.3 cr: MOST|6.35 pm
11 Apr 2012|RIL Q4 PAT seen down 22.3% at Rs 4177 cr: Angel Broking|7.00 pm
11 Apr 2012|RIL Q4 PAT seen down 22% at Rs 4210 cr: KRChoksey|6.36 pm
11 Apr 2012|RIL Q4 PAT seen down 29.4% at Rs 3794.7 cr: P Lilladher|6.32 pm
11 Apr 2012|RIL Q4 PAT seen down 25.4% at Rs 4012 cr: Emkay|6.26 pm
09 Apr 2012|BP makes $1bn pitch to OilMin, seeks urgent nod for surveys|4.18 pm
07 Apr 2012|Oil & Gas sector results preview for Q4FY12: PLilladher|1.26 pm
05 Apr 2012|RIL, BP submit revised field development plan|4.27 pm
30 Mar 2012|Motilal Oswal neutral on Reliance Industries; target Rs 800|5.20 pm
30 Mar 2012|Avoid infra space, says Raamdeo Agrawal|11.42 am
30 Mar 2012|Reliance Industries an underperformer, says Manghnani|11.23 am
30 Mar 2012|Reliance Industries looks weak, says Rajan Malik|11.19 am
29 Mar 2012|SP Tulsian positive on Reliance Industries|5.38 pm
29 Mar 2012|Reliance Industries may slip to Rs 685, says Sukhani|5.26 pm
29 Mar 2012|Sushil Kedia's view on Reliance Industries|10.44 am
29 Mar 2012|Limited downside in RIL, says Baliga|10.20 am
27 Mar 2012|Expect new lows in Reliance Industries: Jai Bala|10.48 am
26 Mar 2012|Reliance Industries down on E&P worries|1.56 pm
26 Mar 2012|Below Rs 750, RIL may slip to Rs 695- 700: Thukral|11.58 am
26 Mar 2012|Super Six stocks you can bet on Mar 26|8.33 am
23 Mar 2012|Exit Reliance Industries: Sukhani|11.31 am
23 Mar 2012|Bull's Eye: Short RIL, TTK Prestige, IDFC; buy Essar Ports|11.19 am
23 Mar 2012|Reliance Industries an underperformer: Manghnani|10.09 am
30 Dec 2011|TCS pips Reliance to become India's most valuable firm|8.42 pm
30 Dec 2011|SP Tulsian`s view on Reliance Industries|6.20 pm
30 Dec 2011|Reliance Industries may dip to Rs 635- 640 levels: Diwan|6.00 pm
30 Dec 2011|Infosys, TCS, Wipro top IT picks for 2012: Sukhani|5.58 pm
30 Dec 2011|Reliance Industries may dip further to Rs 630, says Sukhani|5.56 pm
30 Dec 2011|TCS overtakes RIL as country's most valued firm|5.00 pm
30 Dec 2011|RIL, ONGC, Tata Steel, Hindalco top picks for 2012: Sukhani|4.48 pm
30 Dec 2011|SBI a best bet in banking space, says Paul|11.23 am
30 Dec 2011|Cummins India remains top pick for 2012, says Dilip Bhat|11.21 am
29 Dec 2011|RIL likely to trade in Rs 700- 800 range: SP Tulsian|6.33 pm
29 Dec 2011|Buy Reliance Industries Jan 740 Put around Rs 28: Sharma|10.33 am
29 Dec 2011|Is bitter rivalry between Ambani brothers over?|8.50 am
28 Dec 2011|Celebration continues at Ambani hometown |5.37 pm
28 Dec 2011|Cairn India a top pick, says PN Vijay|10.28 am
27 Dec 2011|RIL a good buy at around Rs 700: Harchekar|6.34 pm
27 Dec 2011|Delay in govt decision making hurting output: Gujarat Gas|3.43 pm
27 Dec 2011|Apollo Hospitals a top pick for 2012: Baliga|11.13 am
26 Dec 2011|Bharti Airtel may test Rs 355- 360, says Sukhani|2.14 pm
26 Dec 2011|Buy Reliance Industries at current levels: Agarwal|1.43 pm
26 Dec 2011|Stay away from Bharti Airtel, Idea Cellular: Sukhani|9.36 am
26 Dec 2011|Cairn India may test Rs 330, says Sukhani|9.29 am
23 Dec 2011|Buy Reliance Industries around Rs 740, says Sukhani|7.02 pm
21 Dec 2011|RIL, BP to start workover on 6 KG-D6 wells: DGH|6.12 pm
21 Dec 2011|Buy Reliance for medium-term: Bandyopadhyay|6.05 pm
21 Dec 2011|Accumulate Reliance Industries; target Rs 841: R K Global|11.52 am
20 Dec 2011|Reliance Industries best company to own, says Rajen Shah|5.59 pm
20 Dec 2011|Reliance Industries denies Network 18 stake report|12.00 pm
19 Dec 2011|Mercator may test Rs 12- 14 levels: Sukhani|4.57 pm
16 Dec 2011|Consumer forum issues arrest warrant against Mukesh Ambani|7.56 pm
