date|text|time
23 Apr 2015|Prefer Tata Steel, says Kunal Bothra|3.06 pm
23 Apr 2015|Buy Tata Steel, advises Kunal Saraogi|2.35 pm
22 Apr 2015|Buy Tata Steel, JSW Steel: Sudarshan Sukhani|4.34 pm
22 Apr 2015|Go long in Tata Steel 350 Call: Chandan Taparia|3.01 pm
22 Apr 2015|Buy metal stocks: Sudarshan Sukhani|10.47 am
21 Apr 2015|Buy Tata Steel, IGL: Kunal Bothra|3.16 pm
21 Apr 2015|Short TCS, Federal Bank; buy Tata Steel: Amit Harchekar|2.56 pm
17 Apr 2015|Tata Steel, Coal India contra bets: Devang Mehta|4.29 pm
17 Apr 2015|Buy Tata Steel 350 Call: Chandan Taparia|2.40 pm
15 Apr 2015|Buy Ashok Leyland, Colgate: Sudarshan Sukhani|3.20 pm
13 Apr 2015|Buy Tata Steel, says Rahul Shah|1.25 pm
10 Apr 2015|Fitch affirms Tata Steel outlook stable|5.05 pm
10 Apr 2015|Buy Tata Steel 350 Call, sell 370 Call: Chandan Taparia|2.08 pm
08 Apr 2015|Look at Tata Steel: Parag Thakkar|11.47 am
07 Apr 2015|Tata Steel may hit Rs 340-342: Rajat Bose|4.35 pm
06 Apr 2015|Steel imports still a worry for industry: Tata Steel|4.12 pm
06 Apr 2015|18 iron ore mine licences will be renewed: Mining director|7.59 am
02 Apr 2015|Tata Steel registers high hot metal, crude steel production|1.37 pm
02 Apr 2015|Siddharth Bhamre optimistic on Tata Steel|11.32 am
01 Apr 2015|Tata Steel exits from Lanka subsidiary; divest entire stake|3.16 pm
31 Mar 2015|Go long in Tata Steel, advises Siddharth Bhamre|9.56 am
23 Mar 2015|Avoid metal, real estate space: Dipan Mehta|2.14 pm
23 Mar 2015|Buy Tata Steel; short LIC Housing Finance: Sameet Chavan|1.57 pm
20 Mar 2015|Remain invested in Tata Steel, says Vishal Malkan|3.26 pm
19 Mar 2015|Hold Tata Steel; may test Rs 470: Sharmila Joshi|3.38 pm
19 Mar 2015|Check out: Top chart picks by market experts|3.28 pm
19 Mar 2015|Tata Steel good contra bet: Gaurav Mehta|3.16 pm
17 Mar 2015|Prefer Hindalco Industries: Rahul Mohindar|5.10 pm
17 Mar 2015|Go long in Tata Steel, says Siddharth Bhamre|9.35 am
13 Mar 2015|Prefer Hindalco, Tata Steel: Siddharth Bhamre|5.21 pm
09 Mar 2015|Wipro, Tata Steel, Tata Power among most ethical cos|5.07 pm
03 Mar 2015|MMDR Bill to create level playing field: Experts|8.07 pm
03 Mar 2015|Hold Tata Steel, may move to Rs 430: Sharmila Joshi|3.57 pm
28 Feb 2015|Union Budget 2015: Hail bankruptcy code; it will aid banks, says Tata Steel|3.40 pm
25 Feb 2015|Tata Steel unit expects net loss for 14/15 on weak demand|1.37 pm
23 Feb 2015|Prefer Tata Steel, JSW Steel: Mayuresh Joshi|5.06 pm
20 Feb 2015|Buy Hindustan Zinc, Tata Steel; sell HCL Tech: Harchekar|2.11 pm
19 Feb 2015|Prefer Tata Steel, Hindalco, JSPL: Kunal Bothra|4.47 pm
19 Feb 2015|Stay away from metal space: Ajay Bodke|12.05 pm
18 Feb 2015|Avoid metal space: Devang Mehta|4.55 pm
17 Feb 2015|Eye 2500 cr rev from defence, aerospace in FY15: Tatas|9.26 pm
12 Feb 2015|Tata Steel Europe to acquire Nordic strip products service centres|4.00 pm
12 Feb 2015|Hold Tata Steel; target of Rs 380: Arihant capital|1.13 pm
11 Feb 2015|Steel makers raising capacity, expect higher demand|7.36 pm
11 Feb 2015|JK Jain advises Put ladder in Tata Steel|1.42 pm
09 Feb 2015|Goldman Sachs downgrades SAIL, cautious on steel companies|12.11 pm
09 Feb 2015|Tata Steel slips 4% post Q3 nos: How to trade it now?|10.10 am
09 Feb 2015|Here are top 10 stocks to keep an eye on February 9 |9.01 am
06 Feb 2015|Tata Steel Q3 net falls 68.7% to Rs 157cr, misses estimates|7.42 pm
06 Feb 2015|Sell Tata Steel, says Manish Hathiramani|1.52 pm
06 Feb 2015|Tata Steel Q3 profit seen down 58% at Rs 210 cr: Poll|8.20 am
02 Feb 2015|Short Tata Steel, Hindalco: Sudarshan Sukhani|5.01 pm
29 Jan 2015|Sell Tata Steel on rise, says Siddharth Bhamre|4.33 pm
23 Jan 2015|Tata Steel may touch Rs 421: Rajat Bose|9.56 am
22 Jan 2015|Buy Tata Steel, Eveready: Rajat Bose|3.25 pm
22 Jan 2015|Tata Steel may move higher: Ambareesh Baliga|10.20 am
20 Jan 2015|Go long in Tata Steel, says Amit Harchekar|3.44 pm
20 Jan 2015|Tata Sponge Q3 profit falls 32%, iron ore biz hurts|12.01 pm
16 Jan 2015|Fresh notices to Tata Steel, JSPL in coal allocation|2.55 pm
14 Jan 2015|Avoid metal stocks: Phani Sekhar|4.32 pm
14 Jan 2015|Sell Tata Steel, PNB: Manas Jaiswal|2.46 pm
14 Jan 2015|Short Tata Steel, advises Ashish Chaturmohta|1.44 pm
13 Jan 2015|Short Tata Steel on rise, advises Siddarth Bhamre|10.49 am
10 Jan 2015|Tata Steel India clocks 3% rise in Oct-Dec sales|10.51 am
09 Jan 2015|Buy Tata Steel for long term, says Neeraj Deewan|6.06 pm
09 Jan 2015|Tata Steel: Appointment of Company Secretary, Key Managerial Personnel and Compliance Officer|4.58 pm
09 Jan 2015|Hold Tata Steel; target Rs 430-435: Gaurav Bissa|1.10 pm
08 Jan 2015|Sell Tata Steel, Hindalco Industries: Sudarshan Sukhani|10.54 am
06 Jan 2015|Short oil, metal stocks: CK Narayan|10.27 am
02 Jan 2015|Tata Steel resumes Noamundi iron ore mine|8.04 pm
01 Jan 2015|Short Sesa Sterlite, Tata Steel: Sudarshan Sukhani|10.46 am
31 Dec 2014|Avoid FMCG, metal space: Neeraj Deewan|4.13 pm
31 Dec 2014|Buy Tata Steel on declines, says Mayuresh Joshi|3.08 pm
29 Dec 2014|Buy Tata Steel at around Rs 375-380: Ambareesh Baliga|4.47 pm
29 Dec 2014|Prefer Tata Steel, JSW Steel: Mayuresh Joshi|4.24 pm
29 Dec 2014|Avoid metal sector, says Dipan Mehta|12.24 pm
24 Dec 2014|Hold Tata Steel, says Sharmila Joshi|3.05 pm
24 Dec 2014|Short Tata Steel, says Sukhani|10.41 am
23 Dec 2014|Tata Steel may test Rs 378: Siddharth Bhamre|11.15 am
22 Dec 2014|Prefer Tata Steel, says Ambareesh Baliga|4.38 pm
22 Dec 2014|See no price cut ahead, domestic demand still intact: NMDC|11.42 am
20 Dec 2014|Stay away from metal space: Ajay Srivastava|11.59 am
19 Dec 2014|Go long in Tata Steel: Manas Jaiswal|2.55 pm
18 Dec 2014|Exit Tata Steel, says Sudarshan Sukhani|12.11 pm
17 Dec 2014|Tata Steel restarts ore production from two Odisha mines|10.35 pm
17 Dec 2014|Sell Tata Steel on rallies: Sudarshan Sukhani|11.14 am
17 Dec 2014|Tata Steel allowed to operate 4 Odisha mines till Jan 28|9.48 am
17 Dec 2014|Here are top 10 stocks to keep an eye on December 17|9.03 am
16 Dec 2014|Check out: What to buy in plunging market|4.03 pm
16 Dec 2014|Stay invested in Tata Steel: Kunal Bothra|3.25 pm
16 Dec 2014|Exit Bhushan Steel, prefer Tata Steel: Kunal Saraogi|12.59 pm
16 Dec 2014|Here are top 10 stocks to focus on December 16|9.07 am
15 Dec 2014|Tata Steel may correct further: Ambareesh Baliga|4.38 pm
13 Dec 2014|Rahul Mohindar negative on Tata Steel|10.40 am
11 Dec 2014|Short Tata Steel, says Manas Jaiswal|2.46 pm
10 Dec 2014|Exit JSW Steel at higher level: Kunal Saraogi|4.09 pm
09 Dec 2014|India's steel consumption grows by 1.3% in Apr-Nov|8.26 pm
09 Dec 2014|Sell Tata Steel 500 Call: Amit Trivedi|1.47 pm
09 Dec 2014|WTO issues mixed ruling in Indian challenge on steel duties|12.56 pm
02 Dec 2014|Hold Tata Steel, says Gaurav Bissa|12.03 pm
02 Dec 2014|Short Tata Steel, Bajaj Auto, TVS Motor: Siddharth Bhamre|10.33 am
01 Dec 2014|Buy Tata Steel 480 Call: Chandan Taparia|10.28 am
28 Nov 2014|Tata Steel, Sesa Sterlite, JSW Steel top picks: Kshatriya|3.12 pm
27 Nov 2014|Buy Tata Steel, SAIL: Neeraj Deewan|4.31 pm
26 Nov 2014|Buy Tata Steel; target of Rs 593: Motilal Oswal|2.29 pm
25 Nov 2014|Tata Steel downgrade likely; hold Hindalco: Centrum Broking|1.14 pm
24 Nov 2014|Stay invested in Tata Steel, says Kunal Bothra|3.21 pm
24 Nov 2014|Buy Tata Steel; target of Rs 532: Firstcall Research|12.59 pm
24 Nov 2014|Tata Steel, Sesa Sterlite preferred picks: Hemant Thukral|11.16 am
24 Nov 2014|Here are top 10 stocks to keep an eye on November 24|8.39 am
19 Nov 2014|Expect lower level in Tata Steel: Sudarshan Sukhani|4.18 pm
18 Nov 2014|Accumulate Tata Steel; target of Rs 520: P Lilladher|3.05 pm
18 Nov 2014|Stay invested in Tata Steel, says Sharmila Joshi|2.49 pm
14 Nov 2014|Hold Tata Steel, says Pritesh Mehta|12.09 pm
14 Nov 2014|Check out: Top chart picks for November 14|8.23 am
13 Nov 2014|Buy Tata Steel on dips, says Baliga|11.24 am
13 Nov 2014|Here are top 10 stocks to keep an eye on November 13|9.56 am
13 Nov 2014|Tata Steel's SE Asia biz to stay under pressure: Edelweiss|9.19 am
12 Nov 2014|Tata Steel: Outcome of board meeting|9.50 pm
12 Nov 2014|Tata Steel results weak but outlook positive: Nirmal Bang|6.15 pm
12 Nov 2014|Tata Steel Q2 net up 37% on land sale, Europe EBITDA up 68%|3.57 pm
12 Nov 2014|Tata Steel Q2 net may fall 10.4% at Rs 821.1 cr: MOST|1.34 pm
11 Nov 2014|Tata Steel Q2 net seen down 35%, EBITDA may rise 10%|5.00 pm
11 Nov 2014|Tata Steel may test Rs 440-441: Siddharth Bhamre|11.43 am
10 Nov 2014|'Make in India' push to depend on Chinese steel|8.21 am
03 Nov 2014|Remain invested in Tata Steel: Sharmila Joshi|4.00 pm
03 Nov 2014|Hold Tata Steel, says Kunal Bothra|3.49 pm
03 Nov 2014|Prefer ICICI Bank, Tata Steel: Kunal Bothra|3.36 pm
03 Nov 2014|Prefer JSPL, Sesa Sterlite: Rahul Shah|2.33 pm
02 Nov 2014|Tata Steel proposes to revise package for Gopalpur project|7.47 pm
01 Nov 2014|Tata Steel may test Rs 530, says Jai Bala|1.44 pm
31 Oct 2014|Chandan Taparia positive on BPCL, HPCL|3.45 pm
31 Oct 2014|Tata Steel can head towards Rs 510-520: Kunal Bothra|3.22 pm
30 Oct 2014|Prefer Tata Steel, L&T: Vineet Bhatnagar|11.46 am
29 Oct 2014|Tata Steel may touch Rs 500: Vishal Jajoo|4.20 pm
29 Oct 2014|Buy Tata Motors: Manas Jaiswal|2.43 pm
28 Oct 2014|Super Six stocks you can bet on October 28|8.32 am
26 Oct 2014|Protect workers interest: UK union to Tata Steel|1.14 pm
21 Oct 2014|Tata Steel may test Rs 480-485: Chandan Taparia|2.22 pm
21 Oct 2014|Tata Steel's Q2 results on November 12, 2014|1.58 pm
16 Oct 2014|'Tata Steel NIMs may expand if Klesch deal goes through'|7.16 pm
16 Oct 2014|Buy Tata Steel; target of Rs 617: Motilal Oswal|3.46 pm
16 Oct 2014|Accumulate Tata Steel; target of Rs 520: PLilladher|3.40 pm
16 Oct 2014|Hold Tata Steel, says Vishal Jajoo|2.40 pm
16 Oct 2014|Avoid metal stocks: Sudarshan Sukhani|11.51 am
15 Oct 2014|In talks to sell Europe long products business: Tata Steel|3.39 pm
13 Oct 2014|Short Tata Steel, says Hemant Thukral|11.26 am
10 Oct 2014|Sell Tata Steel on every rise: Siddharth Bhamre|5.08 pm
07 Oct 2014|Super Six stocks you can bet on October 7|8.27 am
02 Oct 2014|Tata Steel: Outcome of AGM|12.26 pm
01 Oct 2014|Add Tata Steel, Sesa Sterlite in portfolio: Deven Choksey|2.25 pm
30 Sep 2014|Super Six short term picks for September 30|8.19 am
23 Sep 2014|Expect domestic ore prices to fall; -ve for steel cos: PL|2.58 pm
23 Sep 2014|Short Tata Steel, advises Ashish Chaturmohta|1.59 pm
23 Sep 2014|How euro depreciation impacts Indian companies|1.20 pm
22 Sep 2014|Buy BoB and HCL Tech; sell Tata Steel: Sudarshan Sukhani|2.45 pm
19 Sep 2014|Tata brand to keep benefitting its group companies: Moody's|1.39 pm
18 Sep 2014|Prefer pharma, Tata Steel, Ambuja Cements: Sanju Verma|12.28 pm
15 Sep 2014|Tata Steel to start operations at Odisha plant by Mar 2015|8.04 am
13 Sep 2014|Tata Steel's Odisha plant condition blamed for dengue cases|1.58 pm
08 Sep 2014|Tata Steel may test Rs 680-700: Kunal Bothra|3.50 pm
08 Sep 2014|Tata Steel shuts down Noamundi mine in Jharkhand|12.01 pm
04 Sep 2014|Buy Tata Steel; target of Rs 728: IIFL|3.36 pm
04 Sep 2014|Tata Steel hopes to cash in on domestic auto revival|12.13 pm
04 Sep 2014|Prefer Tata Steel, Mahindra and Mahindra: Sudarshan Sukhani|10.57 am
03 Sep 2014|Bullish on cement sector; bet on Grasim: Nirmal Bang|12.00 pm
03 Sep 2014|Chinese firms to team-up with Indian firms for rail projs|9.07 am
26 Aug 2014|JSPL worst hit; see least impact on Tata Steel: P Lilladher|1.24 pm
26 Aug 2014|JSPL may see 30% EBITDA cut on coal block loss: Nirmal Bang|12.07 pm
26 Aug 2014|Prefer Tata Steel, JSW Steel: CK Narayan|11.04 am
25 Aug 2014|Tata group warns UK over harsh business tax regime: Report|8.35 am
22 Aug 2014|Buy Tata Steel at around Rs 525: Akshata Deshmukh|3.50 pm
22 Aug 2014|Buy Tata Steel; Hindalco, JSW Steel top picks: Prasad Baji|2.30 pm
22 Aug 2014|Iron ore royalty to impact SAIL, Hind Zinc most: Edelweiss|1.49 pm
21 Aug 2014|Buy Tata Steel; target of Rs 612: Firstcall Research|2.48 pm
21 Aug 2014|Stay away from steel space: Sudarshan Sukhani|10.47 am
20 Aug 2014|Should you get excited about India Inc's Q1 performance?|1.31 pm
20 Aug 2014|Hold Tata Steel; target of Rs 561: Arihant capital markets|11.47 am
19 Aug 2014|Steel consumption in India to pick up: Moody's|3.59 pm
18 Aug 2014|Hold Tata Steel; target of Rs 575: ICICIdirect|7.38 pm
18 Aug 2014|How did first quarter earnings look? 'Good but not great'|4.55 pm
18 Aug 2014|Sell Tata Steel strangle: Amit Trivedi|11.26 am
16 Aug 2014|Buy Tata Steel; target of Rs 630: IIFL |3.03 pm
16 Aug 2014|Buy Tata Steel; target of Rs 650: Motilal Oswal|2.48 pm
14 Aug 2014|See capex of Rs 12k-14k cr this year: Cyrus Mistry|7.07 pm
14 Aug 2014|Corus game changer? Why are analysts bullish on Tata Steel|12.25 pm
14 Aug 2014|Buy Tata Steel on correction, says Ambareesh Baliga|11.45 am
14 Aug 2014|Bullish on Tata Steel; mining ops a concern: Espirito Santo|11.20 am
14 Aug 2014|Ritesh Shah positive on Tata Steel|11.05 am
13 Aug 2014|Tata Steel consolidated earnings in-line; analysts bullish|4.56 pm
13 Aug 2014|Buy Tata Steel, target Rs 620: Tarang Bhanushali|4.42 pm
23 Jul 2014|Tata Steel's AGM on August 14, 2014|9.00 am
21 Jul 2014|Standard & Poor's revises ratings on Tata Steel upwards|4.13 pm
18 Jul 2014|Buy IDFC, Tata Steel; sell RComm: Rajat Bose|3.05 pm
18 Jul 2014|Accumulate Tata Steel on dips: Hemant Thukral|10.54 am
17 Jul 2014|Tata Group stocks look attractive now: Gopi Suvanam|4.14 pm
14 Jul 2014|Tata Steel may test Rs 650: Phani Sekhar|3.23 pm
14 Jul 2014|Expect lower levels in Tata Steel: Sudarshan Sukhani|10.14 am
11 Jul 2014|Tata Steel may break Rs 500, says Kunal Bothra|2.21 pm
10 Jul 2014|India Inc gives a thumbs up to maiden Modi Budget|2.30 pm
09 Jul 2014|Sell Jaiprakash Associates, Tata Steel: Kunal Bothra|5.50 pm
09 Jul 2014|Expect 10-12% upside in Tata Steel: B Krishnakumar|5.41 pm
09 Jul 2014|Buy Tata Steel 520 Call, says Krish Subramanyam|1.39 pm
02 Jul 2014|Tata Steel to restructure UK Strip Products biz to improve competitiveness|8.47 am
01 Jul 2014|ICVL likely to submit $200 mn bid for Rio Tinto Mozambique|9.33 pm
01 Jul 2014|Tata Steel to cut 400 jobs in UK|6.45 pm
01 Jul 2014|Go long in Tata Steel, advises Siddharth Bhamre|9.52 am
24 Jun 2014|Tata Steel: Updates on share purchase agreement|10.38 am
23 Jun 2014|ICVL team in Mozambique to tap coal assets for acquisition|8.46 pm
19 Jun 2014|Prefer Tata Steel over SAIL: Rajesh Agarwal|3.55 pm
19 Jun 2014|Super Six stocks that should do well today|8.30 am
17 Jun 2014|'Indian CEOs spend more time addressing regulatory issues'|6.57 pm
17 Jun 2014|Tata Steel: Outcome of committee meeting|3.05 pm
15 Jun 2014|Tata group firms line up Rs 65,000 cr capex this fiscal|2.26 pm
12 Jun 2014|Avoid metal stocks, says Sukhani|4.42 pm
11 Jun 2014|Invest in Tata Steel, Tata Motors, Reliance Ind: Joshi|5.17 pm
11 Jun 2014|Buy Reliance Industires, may touch Rs 1250: Kunal Saraogi|4.57 pm
09 Jun 2014|Book profits in Tata Steel at around Rs 600: Sukhani|5.26 pm
06 Jun 2014|Prefer Sesa Sterlite, Tata Steel: Kunal Bothra|5.46 pm
05 Jun 2014|Tata Steel may hits Rs 700 by Diwali: Aashish Tater|5.33 pm
05 Jun 2014|See further upside in Tata Steel, says Pritesh Mehta|5.33 pm
05 Jun 2014|Prefer Sesa Sterlite, Tata Steel: Jigar Shah|5.29 pm
05 Jun 2014|See 8-10% upside in metal stocks: Chandan Taparia|3.22 pm
05 Jun 2014|Sandeep Singhal underweight on metal sector|3.20 pm
05 Jun 2014|Buy metal stocks on dips, says Sukhani|3.18 pm
04 Jun 2014|Edelweiss bets on Tata Steel, NMDC & Sesa amid metals|4.54 pm
04 Jun 2014|Tata Steel, NMDC, Sesa Sterlite top picks: Prasad Baji|4.39 pm
03 Jun 2014|Hold Tata Steel; target of Rs 570: IIFL|7.22 pm
03 Jun 2014|Buy Tata Steel, recommends Systematix|1.33 pm
03 Jun 2014|Check out: Trading stocks for short term gain|8.27 am
02 Jun 2014|Avoid metal space: Sudarshan Sukhani|5.09 pm
01 Jun 2014|RIL rejigs investment portfolio; focus on bonds, deposits|3.56 pm
29 May 2014|Buy Hindalco, Tata Steel: Sudarshan Sukhani|11.48 am
28 May 2014|Tata Steel may see further upside: Sudarshan Sukhani|11.10 am
27 May 2014|Buy Tata Steel on dips, target of Rs 500: Chandan Taparia|5.31 pm
26 May 2014|Kunj Bansal cautious on metal space|4.58 pm
26 May 2014|Tata Steel top pick, says Jai Bala|4.48 pm
26 May 2014|Hold Tata Steel: Ventura|3.44 pm
22 May 2014|Buy Tata Steel, target of Rs 500: Chandan Taparia|5.00 pm
21 May 2014|Buy Godrej Industries, Mercator, Tata Steel: Manav Chopra|12.59 pm
21 May 2014|Hold Tata Steel, says Sudarshan Sukhani|12.58 pm
21 May 2014|Bull's Eye: Buy Crompton, Tata Steel, NIIT, L&T Finance|9.02 am
19 May 2014|Hold Tata Steel, advises Phani Sekhar|5.05 pm
19 May 2014|Odisha mining ban 'disastrous' for steel cos: Kalyani|3.14 pm
19 May 2014|Positive on Odisha govt fulfilling MoU terms: Bhushan Steel|11.31 am
16 May 2014|Adani buys Dhamra Port for Rs 5,500 crore|5.17 pm
16 May 2014|Buy Adani Port, Deepak Fertilizers, Ashoka Buildcon: Emkay|2.55 pm
16 May 2014|Tata Steel and L&T Infra divests their stake in Dhamra Port to Adani Ports|2.54 pm
16 May 2014|India best investment destination: Koushik Chatterjee|1.26 pm
15 May 2014|Hold Tata Steel; target of Rs 460: ICICIdirect |5.59 pm
15 May 2014|Hold Tata Steel; target of Rs 485: Arihant capital markets|5.57 pm
15 May 2014|Coal bidding: Cos can submit applications till June-end|5.32 pm
15 May 2014|Tata Steel may test Rs 550-600: Kunal Bothra|2.56 pm
15 May 2014|Buy Tata Steel; target of Rs 496: Motilal Oswal|1.45 pm
15 May 2014|Tata Steel may rise by 15-20%: Yogesh Radke|12.20 pm
15 May 2014|Tata Steel may test Rs 482: Kalpesh Makwana|12.20 pm
15 May 2014|Quant Cap positive on Tata Steel despite muted Europe biz|11.47 am
15 May 2014|Sell Tata Steel 350 Put, says Amit Trivedi|11.43 am
15 May 2014|Pick Hindalco, Tata Steel: Sudarshan Sukhani|11.07 am
15 May 2014|Hold Tata Steel, says Ambareesh Baliga|11.03 am
15 May 2014|Super Six short term picks for May 15|8.28 am
15 May 2014|Tata Steel's fixes book closure for dividend & AGM|12.07 am
15 May 2014|Tata Steel's board recommends dividend (AGM on August 14, 2014)|12.07 am
14 May 2014|Tata Steel group posts Rs 1,036 crore profit in Jan-March|7.59 pm
14 May 2014|Domestic ops help Tata Steel post good Q4 nos: Experts|7.36 pm
14 May 2014|Buy Tata Steel for long term: Ashish Chaturmohta|4.03 pm
14 May 2014|Hold Tata Steel, says Kunal Saraogi|3.41 pm
14 May 2014|Stay invested in Tata Steel: Prakash Diwan|3.38 pm
14 May 2014|Tata Steel Q4 PAT may rise to Rs 1356 cr: P Lilladher|10.03 am
12 May 2014|Tata Steel may test Rs 480: Pritesh Mehta|4.16 pm
12 May 2014|Oberoi Realty Q4 net profit down 47% at Rs 77 crore |3.58 pm
09 Apr 2014|Steel imports dip 31% in FY14 to 5.44 MT|3.58 pm
09 Apr 2014|Exit Tata Steel, says Nooresh Merani|3.39 pm
09 Apr 2014|Steel & Tube Holdings to acquire Tata Steel International|9.12 am
08 Apr 2014|NZ's Steel and Tube to acquire Tata Steel unit|11.00 am
07 Apr 2014|Buy Tata Steel, UltraTech, ACC; short Zee: Sukhani|3.19 pm
07 Apr 2014|Super Six stocks you can bet on April 7|8.46 am
05 Apr 2014|Tata Steel: Updates on performance for FY 2013-14|8.41 am
04 Apr 2014|Go long in Tata Steel, DLF; short BHEL: Vishal Kshatriya|3.27 pm
04 Apr 2014|Keep Sesa Sterlite, Hind Zinc in portfolio: Deven Choksey|12.06 pm
03 Apr 2014|Exit SAIL; prefer Tata Steel, says Rajesh Agarwal|3.26 pm
02 Apr 2014|Buy Tata Steel; target of Rs 470: ICICIdirect.com|2.52 pm
01 Apr 2014|Tata Steel produces record hot metal, crude steel in FY14|9.20 pm
31 Mar 2014|Tata Housing buys 7 acres land in Mumbai for Rs 214 crore|9.35 pm
31 Mar 2014|Buy Havells, Sun TV, Tata Steel: Sudarshan Sukhani|3.14 pm
31 Mar 2014|Buy Hindalco, Tata Steel on dips: Sudarshan Sukhani|2.39 pm
27 Mar 2014|Tata Steel best bet in metal space: Mehraboon Irani|6.36 pm
27 Mar 2014|Enter Tata Steel, says Sharmila Joshi|4.54 pm
27 Mar 2014|Buy Tata Steel on declines, says Hemen Kapadia|4.52 pm
27 Mar 2014|Buy Tata Steel, advises Sudarshan Sukhani|10.30 am
26 Mar 2014|Demand to grow by at least 6% next fiscal: Tata Steel MD|7.25 pm
26 Mar 2014|Top 10 stocks to make your portfolio shine today|1.07 pm
26 Mar 2014|Buy Tata Steel, says Sudarshan Sukhani|11.49 am
26 Mar 2014|Tata Steel completes auction for its land parcel at Borivali, Mumbai|9.11 am
24 Mar 2014|Buy metal stocks, says Sudarshan Sukhani|3.04 pm
24 Mar 2014|Check out: Stocks that should do well today|7.54 am
22 Mar 2014|Buy Corporation Bank, says Sudarshan Sukhani|2.09 pm
22 Mar 2014|Buy Tata Steel on dips, says Sukhani|2.06 pm
21 Mar 2014|Avoid metal space, says Nitin Raheja|4.23 pm
21 Mar 2014|Buy Tata Steel at current levels: Sudarshan Sukhani|10.55 am
19 Mar 2014|Prefer Tata Steel on dips, says Phani Sekhar|4.37 pm
19 Mar 2014|Buy Tata Steel, advises Sudarshan Sukhani|2.17 pm
18 Mar 2014|Prefer Tata Steel, says Gautam Trivedi|1.20 pm
14 Mar 2014|Sell Tata Steel, advises Kunal Bothra|2.51 pm
14 Mar 2014|Short Tata Steel, says Navneet Daga|2.15 pm
14 Mar 2014|Tata Steel may test Rs 320: SP Tulsian|10.26 am
14 Mar 2014|Super Six stocks you can bet on March 14|8.40 am
13 Mar 2014|Accumulate Tata Steel at lower levels: Harendra Kumar|11.05 am
12 Mar 2014|Super Six: Top chart picks for today|8.25 am
11 Mar 2014|Short Tata Steel, says SP Tulsian|4.40 pm
11 Mar 2014|Sell Tata Steel, YES Bank, Hindalco: SP Tulsian|2.46 pm
11 Mar 2014|Sell Tata Steel, YES Bank; buy HUL: Bhamre|12.32 pm
11 Mar 2014|Tata Steel extends long-stop date of scheme of amalgamation|8.41 am
10 Mar 2014|Buy Tata Steel, Hindalco: Ambareesh Baliga|4.26 pm
07 Mar 2014|Ten stocks to watchout for as mkt hits new highs|11.18 am
06 Mar 2014|Jai Bala bullish on Tata Steel|5.20 pm
06 Mar 2014|8 coal mine allottees may be asked to get green nod by Nov|4.49 pm
04 Mar 2014|Tata Steel looks strong: Ashish Chaturmohta|2.33 pm
04 Mar 2014|Exit metal stocks on every rise: Dipan Mehta|2.20 pm
03 Mar 2014|Buy Tata Steel, advises Sudarshan Sukhani|11.17 am
28 Feb 2014|Steel cos' pricing power to remain under pressure: Analysts|7.20 pm
25 Feb 2014|JSPL, Tata Steel, others have 8-9 months for green nod: IMG|10.20 pm
25 Feb 2014|Sell NTPC, Adani Port, Tata Steel; buy Cipla: SP Tulsian|2.43 pm
23 Feb 2014|SAIL asked to deposit bank guarantee of Rs 57 lakh|12.43 pm
21 Feb 2014|Hold Tata Steel, advises manas Jaiswal|1.06 pm
20 Feb 2014|Sell Tata Steel, advises Sudarshan Sukhani|12.11 pm
20 Feb 2014|Avoid metal space, says Prabhat Awasthi|12.07 pm
20 Feb 2014|Tata Steel looks weak: Sudarshan Sukhani|11.14 am
18 Feb 2014|Assess forest clearance feasibility to 10mines: Coalmin|6.01 pm
18 Feb 2014|Tata Steel may test Rs 435: Rishi Kohli|3.21 pm
17 Feb 2014|Interim Budget: CCI clearances haven't helped much, says Tata Steel|3.01 pm
14 Feb 2014|Tata Steel Q3 broadly inline with estimates: Nirmal Bang|4.13 pm
13 Feb 2014|Tata Steel may touch Rs 390: Chandan Taparia|4.11 pm
13 Feb 2014|Tata Steel may touch Rs 430-440: Ambareesh Baliga|10.38 am
12 Feb 2014|Hold Tata Steel; target of Rs 390: ICICIdirect.com|6.25 pm
12 Feb 2014|Buy Tata Steel, may rise 15% per year: Bhavesh Chauhan|5.43 pm
12 Feb 2014|Surprised by Tata Steel's debt; maintain buy: Angel Broking|5.31 pm
12 Feb 2014|Buy Tata Comm & Arvind, sell Tata Steel: SP Tulsian|3.00 pm
12 Feb 2014|Accumulate Tata Steel, target of Rs 425: Dipen Shah|1.56 pm
12 Feb 2014|Tata Steel may slip to Rs 370-375: Krish Subramanium|1.40 pm
12 Feb 2014|Exit Tata Steel on rally, may see more pain: Sandeep Shenoy|1.14 pm
12 Feb 2014|Buy Tata Steel, target of Rs 433: Tarang Bhanushali|11.07 am
12 Feb 2014|Buy Tata Steel, sell JSPL: Sudarshan Sukhani|11.00 am
12 Feb 2014|IIFL upgrades Tata Steel; eyes 50-60% profit next year |10.57 am
12 Feb 2014|Top 10 stocks: Keep an eye on HCL, Nestle, Kalindee Rail|9.50 am
11 Feb 2014|Tata Steel clocks net profit of Rs 503cr in Q3|8.22 pm
11 Feb 2014|Short Tata Steel, target of Rs 370: Yogesh Mehta|6.03 pm
11 Feb 2014|Positive on Tata Steel, may test Rs 430-440: Baliga|5.30 pm
11 Feb 2014|Tata Steel likely to post Q3 profit at Rs 680 cr: Poll|10.10 am
